Provincia,Casos Confirmados,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
El Seibo,0,0.0,0,malaria,27,2019
Elías Piña,0,3.04,0,malaria,27,2019
Espaillat,0,0.0,0,malaria,27,2019
Extranjera,0,0.19,0,malaria,27,2019
Hato Mayor,0,0.0,0,malaria,27,2019
Hermanas Mirabal,0,0.0,0,malaria,27,2019
Independencia,0,0.0,0,malaria,27,2019
La Altagracia,0,3.34,0,malaria,27,2019
La Romana,0,0.71,0,malaria,27,2019
La Vega,0,0.0,0,malaria,27,2019
María Trinidad Sánchez,0,0.0,0,malaria,27,2019
Monseñor Nouel,0,0.0,0,malaria,27,2019
Monte Cristi,0,0.0,0,malaria,27,2019
Monte Plata,0,0.0,0,malaria,27,2019
Pedernales,0,5.55,0,malaria,27,2019
Peravia,0,0.98,0,malaria,27,2019
Puerto Plata,0,0.0,0,malaria,27,2019
Samaná,0,0.0,0,malaria,27,2019
San Cristóbal,0,11.9,0,malaria,27,2019
San José de Ocoa,0,0.0,0,malaria,27,2019
San Juan,0,4.32,0,malaria,27,2019
San Pedro de Macorís,0,0.63,0,malaria,27,2019
Santiago,0,0.0,0,malaria,27,2019
Santiago Rodríguez,0,0.0,0,malaria,27,2019
Santo Domingo,8,12.95,0,malaria,27,2019
Sánchez Ramírez,0,0.0,0,malaria,27,2019
Valverde,0,1.1,0,malaria,27,2019
Azua,0,0.0,0,malaria,28,2019
Baoruco,0,0.0,0,malaria,28,2019
Barahona,0,0.0,0,malaria,28,2019
Dajabón,0,0.0,0,malaria,28,2019
Distrito Nacional,13,9.68,0,malaria,28,2019
Duarte,0,0.0,0,malaria,28,2019
El Seibo,0,0.0,0,malaria,28,2019
Elías Piña,0,2.93,0,malaria,28,2019
Espaillat,0,0.0,0,malaria,28,2019
Extranjera,0,0.18,0,malaria,28,2019
Hato Mayor,0,0.0,0,malaria,28,2019
Hermanas Mirabal,0,0.0,0,malaria,28,2019
Independencia,0,0.0,0,malaria,28,2019
La Altagracia,0,3.22,0,malaria,28,2019
La Romana,0,0.69,0,malaria,28,2019
La Vega,0,0.0,0,malaria,28,2019
María Trinidad Sánchez,0,0.0,0,malaria,28,2019
Monseñor Nouel,0,0.0,0,malaria,28,2019
Monte Cristi,0,0.0,0,malaria,28,2019
Monte Plata,0,0.0,0,malaria,28,2019
Pedernales,0,5.35,0,malaria,28,2019
Peravia,0,0.95,0,malaria,28,2019
Puerto Plata,0,0.0,0,malaria,28,2019
Samaná,0,0.0,0,malaria,28,2019
San Cristóbal,3,12.65,0,malaria,28,2019
San José de Ocoa,0,0.0,0,malaria,28,2019
San Juan,0,4.16,0,malaria,28,2019
San Pedro de Macorís,0,0.61,0,malaria,28,2019
Santiago,0,0.0,0,malaria,28,2019
Santiago Rodríguez,0,0.0,0,malaria,28,2019
Santo Domingo,23,13.98,0,malaria,28,2019
Sánchez Ramírez,0,0.0,0,malaria,28,2019
Valverde,0,1.06,0,malaria,28,2019
Azua,0,0.0,0,malaria,29,2019
Baoruco,0,0.0,0,malaria,29,2019
Barahona,1,0.95,0,malaria,29,2019
Dajabón,0,0.0,0,malaria,29,2019
Distrito Nacional,7,10.9,0,malaria,29,2019
Duarte,0,0.0,0,malaria,29,2019
El Seibo,0,0.0,0,malaria,29,2019
Elías Piña,0,2.83,0,malaria,29,2019
Espaillat,0,0.0,0,malaria,29,2019
Extranjera,0,0.21,0,malaria,29,2019
Hato Mayor,0,0.0,0,malaria,29,2019
Hermanas Mirabal,0,0.0,0,malaria,29,2019
Independencia,0,0.0,0,malaria,29,2019
La Altagracia,0,2.07,0,malaria,29,2019
La Romana,0,0.66,0,malaria,29,2019
La Vega,0,0.0,0,malaria,29,2019
María Trinidad Sánchez,0,0.0,0,malaria,29,2019
Monseñor Nouel,0,0.0,0,malaria,29,2019
Monte Cristi,0,0.0,0,malaria,29,2019
Monte Plata,0,0.0,0,malaria,29,2019
Pedernales,0,5.17,0,malaria,29,2019
Peravia,0,0.0,0,malaria,29,2019
Puerto Plata,0,0.0,0,malaria,29,2019
Samaná,0,0.0,0,malaria,29,2019
San Cristóbal,1,12.78,0,malaria,29,2019
San José de Ocoa,0,0.0,0,malaria,29,2019
San Juan,0,3.22,0,malaria,29,2019
San Pedro de Macorís,0,0.59,0,malaria,29,2019
Santiago,0,0.0,0,malaria,29,2019
Santiago Rodríguez,0,0.0,0,malaria,29,2019
Santo Domingo,22,15.01,0,malaria,29,2019
Sánchez Ramírez,0,0.0,0,malaria,29,2019
Valverde,0,0.0,0,malaria,29,2019
Azua,0,0.0,0,malaria,30,2019
Baoruco,0,0.0,0,malaria,30,2019
Barahona,0,0.92,0,malaria,30,2019
Dajabón,0,0.0,0,malaria,30,2019
Distrito Nacional,11,12.38,0,malaria,30,2019
Duarte,0,0.0,0,malaria,30,2019
El Seibo,0,0.0,0,malaria,30,2019
Elías Piña,0,2.73,0,malaria,30,2019
Espaillat,0,0.0,0,malaria,30,2019
Extranjera,0,0.2,0,malaria,30,2019
Hato Mayor,0,0.0,0,malaria,30,2019
Hermanas Mirabal,0,0.0,0,malaria,30,2019
Independencia,0,0.0,0,malaria,30,2019
La Altagracia,0,2.0,0,malaria,30,2019
La Romana,1,1.28,0,malaria,30,2019
La Vega,0,0.0,0,malaria,30,2019
María Trinidad Sánchez,0,0.0,0,malaria,30,2019
Monseñor Nouel,0,0.0,0,malaria,30,2019
Monte Cristi,0,0.0,0,malaria,30,2019
Monte Plata,0,0.0,0,malaria,30,2019
Pedernales,0,5.0,0,malaria,30,2019
Peravia,0,0.0,0,malaria,30,2019
Puerto Plata,0,0.0,0,malaria,30,2019
Samaná,0,0.0,0,malaria,30,2019
San Cristóbal,0,12.36,0,malaria,30,2019
San José de Ocoa,0,0.0,0,malaria,30,2019
San Juan,3,5.44,0,malaria,30,2019
San Pedro de Macorís,0,0.57,0,malaria,30,2019
Santiago,0,0.0,0,malaria,30,2019
Santiago Rodríguez,0,0.0,0,malaria,30,2019
Santo Domingo,17,15.66,0,malaria,30,2019
Sánchez Ramírez,0,0.0,0,malaria,30,2019
Valverde,0,0.0,0,malaria,30,2019
Azua,0,0.0,0,malaria,31,2019
Baoruco,0,0.0,0,malaria,31,2019
Barahona,0,0.89,0,malaria,31,2019
Dajabón,0,0.0,0,malaria,31,2019
Distrito Nacional,8,13.43,0,malaria,31,2019
Duarte,0,0.0,0,malaria,31,2019
El Seibo,0,0.0,0,malaria,31,2019
Elías Piña,0,2.64,0,malaria,31,2019
Espaillat,0,0.0,0,malaria,31,2019
Extranjera,0,0.19,0,malaria,31,2019
Hato Mayor,0,0.0,0,malaria,31,2019
Hermanas Mirabal,0,0.0,0,malaria,31,2019
Independencia,0,0.0,0,malaria,31,2019
La Altagracia,0,1.94,0,malaria,31,2019
La Romana,0,1.24,0,malaria,31,2019
La Vega,0,0.0,0,malaria,31,2019
María Trinidad Sánchez,0,0.0,0,malaria,31,2019
Monseñor Nouel,0,0.0,0,malaria,31,2019
Monte Cristi,0,0.0,0,malaria,31,2019
Monte Plata,0,0.0,0,malaria,31,2019
Pedernales,0,4.83,0,malaria,31,2019
Peravia,0,0.0,0,malaria,31,2019
Puerto Plata,0,0.0,0,malaria,31,2019
Samaná,0,0.0,0,malaria,31,2019
San Cristóbal,0,11.96,0,malaria,31,2019
San José de Ocoa,0,0.0,0,malaria,31,2019
San Juan,0,5.27,0,malaria,31,2019
San Pedro de Macorís,0,0.55,0,malaria,31,2019
Santiago,0,0.0,0,malaria,31,2019
Santiago Rodríguez,0,0.0,0,malaria,31,2019
Santo Domingo,13,15.98,0,malaria,31,2019
Sánchez Ramírez,0,0.0,0,malaria,31,2019
Valverde,0,0.0,0,malaria,31,2019
Azua,0,0.0,0,malaria,33,2019
Baoruco,0,0.0,0,malaria,33,2019
Barahona,0,0.83,0,malaria,33,2019
Dajabón,0,0.0,0,malaria,33,2019
Distrito Nacional,6,15.05,0,malaria,33,2019
Duarte,0,0.0,0,malaria,33,2019
El Seibo,0,0.0,0,malaria,33,2019
Elías Piña,0,2.48,0,malaria,33,2019
Espaillat,0,0.0,0,malaria,33,2019
Extranjera,1,0.21,0,malaria,33,2019
Hato Mayor,0,0.0,0,malaria,33,2019
Hermanas Mirabal,0,0.0,0,malaria,33,2019
Independencia,0,0.0,0,malaria,33,2019
La Altagracia,0,1.82,0,malaria,33,2019
La Romana,0,1.17,0,malaria,33,2019
La Vega,0,0.0,0,malaria,33,2019
María Trinidad Sánchez,0,0.0,0,malaria,33,2019
Monseñor Nouel,0,0.0,0,malaria,33,2019
Monte Cristi,0,0.0,0,malaria,33,2019
Monte Plata,0,0.0,0,malaria,33,2019
Pedernales,0,4.54,0,malaria,33,2019
Peravia,0,0.0,0,malaria,33,2019
Puerto Plata,0,0.0,0,malaria,33,2019
Samaná,0,0.0,0,malaria,33,2019
San Cristóbal,0,13.23,0,malaria,33,2019
San José de Ocoa,0,0.0,0,malaria,33,2019
San Juan,0,4.95,0,malaria,33,2019
San Pedro de Macorís,0,0.52,0,malaria,33,2019
Santiago,0,0.0,0,malaria,33,2019
Santiago Rodríguez,0,0.0,0,malaria,33,2019
Santo Domingo,13,16.11,0,malaria,33,2019
Sánchez Ramírez,0,0.0,0,malaria,33,2019
Valverde,0,0.0,0,malaria,33,2019
Azua,0,0.0,0,malaria,34,2019
Baoruco,0,0.0,0,malaria,34,2019
Barahona,0,0.81,0,malaria,34,2019
Dajabón,0,0.0,0,malaria,34,2019
Distrito Nacional,7,15.64,0,malaria,34,2019
Duarte,0,0.0,0,malaria,34,2019
El Seibo,0,0.0,0,malaria,34,2019
Elías Piña,0,2.41,0,malaria,34,2019
Espaillat,0,0.0,0,malaria,34,2019
Extranjera,0,0.21,0,malaria,34,2019
Hato Mayor,0,0.0,0,malaria,34,2019
Hermanas Mirabal,0,0.0,0,malaria,34,2019
Independencia,0,0.0,0,malaria,34,2019
La Altagracia,0,1.77,0,malaria,34,2019
La Romana,0,1.13,0,malaria,34,2019
La Vega,0,0.0,0,malaria,34,2019
María Trinidad Sánchez,0,0.0,0,malaria,34,2019
Monseñor Nouel,0,0.0,0,malaria,34,2019
Monte Cristi,0,0.0,0,malaria,34,2019
Monte Plata,0,0.0,0,malaria,34,2019
Pedernales,0,4.41,0,malaria,34,2019
Peravia,0,0.0,0,malaria,34,2019
Puerto Plata,0,0.0,0,malaria,34,2019
Samaná,0,0.0,0,malaria,34,2019
San Cristóbal,0,12.84,0,malaria,34,2019
San José de Ocoa,0,0.0,0,malaria,34,2019
San Juan,0,4.8,0,malaria,34,2019
San Pedro de Macorís,0,0.5,0,malaria,34,2019
Santiago,0,0.0,0,malaria,34,2019
Santiago Rodríguez,0,0.0,0,malaria,34,2019
Santo Domingo,6,15.96,0,malaria,34,2019
Sánchez Ramírez,0,0.0,0,malaria,34,2019
Valverde,0,0.0,0,malaria,34,2019
Azua,0,0.0,0,malaria,35,2019
Baoruco,0,0.0,0,malaria,35,2019
Barahona,0,0.79,0,malaria,35,2019
Dajabón,0,0.0,0,malaria,35,2019
Distrito Nacional,15,17.34,0,malaria,35,2019
Duarte,0,0.0,0,malaria,35,2019
El Seibo,0,0.0,0,malaria,35,2019
Elías Piña,0,2.34,0,malaria,35,2019
Espaillat,0,0.0,0,malaria,35,2019
Extranjera,1,0.22,0,malaria,35,2019
Hato Mayor,0,0.0,0,malaria,35,2019
Hermanas Mirabal,0,0.0,0,malaria,35,2019
Independencia,0,0.0,0,malaria,35,2019
La Altagracia,0,1.72,0,malaria,35,2019
La Romana,0,1.1,0,malaria,35,2019
La Vega,0,0.0,0,malaria,35,2019
María Trinidad Sánchez,0,0.0,0,malaria,35,2019
Monseñor Nouel,0,0.0,0,malaria,35,2019
Monte Cristi,0,0.0,0,malaria,35,2019
Monte Plata,0,0.0,0,malaria,35,2019
Pedernales,0,4.28,0,malaria,35,2019
Peravia,0,0.0,0,malaria,35,2019
Puerto Plata,0,0.0,0,malaria,35,2019
Samaná,0,0.0,0,malaria,35,2019
San Cristóbal,1,12.71,0,malaria,35,2019
San José de Ocoa,0,0.0,0,malaria,35,2019
San Juan,0,4.66,0,malaria,35,2019
San Pedro de Macorís,0,0.49,0,malaria,35,2019
Santiago,0,0.0,0,malaria,35,2019
Santiago Rodríguez,0,0.0,0,malaria,35,2019
Santo Domingo,15,16.28,1,malaria,35,2019
Sánchez Ramírez,0,0.0,0,malaria,35,2019
Valverde,0,0.0,0,malaria,35,2019
Azua,0,0.0,0,malaria,36,2019
Baoruco,0,0.0,0,malaria,36,2019
Barahona,0,0.0,0,malaria,36,2019
Dajabón,0,0.0,0,malaria,36,2019
Distrito Nacional,4,17.42,0,malaria,36,2019
Duarte,0,0.0,0,malaria,36,2019
El Seibo,0,0.0,0,malaria,36,2019
Elías Piña,0,2.28,0,malaria,36,2019
Espaillat,0,0.0,0,malaria,36,2019
Extranjera,1,0.22,0,malaria,36,2019
Hato Mayor,0,0.0,0,malaria,36,2019
Hermanas Mirabal,0,0.0,0,malaria,36,2019
Independencia,0,0.0,0,malaria,36,2019
La Altagracia,0,1.67,0,malaria,36,2019
La Romana,0,1.07,0,malaria,36,2019
La Vega,0,0.0,0,malaria,36,2019
María Trinidad Sánchez,0,0.0,0,malaria,36,2019
Monseñor Nouel,0,0.0,0,malaria,36,2019
Monte Cristi,0,0.0,0,malaria,36,2019
Monte Plata,0,0.0,0,malaria,36,2019
Pedernales,0,4.16,0,malaria,36,2019
Peravia,0,0.0,0,malaria,36,2019
Puerto Plata,0,0.0,0,malaria,36,2019
Samaná,0,0.0,0,malaria,36,2019
San Cristóbal,1,12.82,0,malaria,36,2019
San José de Ocoa,0,0.0,0,malaria,36,2019
San Juan,0,5.18,0,malaria,36,2019
San Pedro de Macorís,0,0.48,0,malaria,36,2019
Santiago,0,0.0,0,malaria,36,2019
Santiago Rodríguez,0,0.0,0,malaria,36,2019
Santo Domingo,13,16.49,0,malaria,36,2019
Sánchez Ramírez,0,0.0,0,malaria,36,2019
Valverde,0,0.0,0,malaria,36,2019
Azua,0,0.0,0,malaria,37,2019
Baoruco,0,0.0,0,malaria,37,2019
Barahona,0,0.0,0,malaria,37,2019
Dajabón,0,0.0,0,malaria,37,2019
Distrito Nacional,9,18.17,0,malaria,37,2019
Duarte,0,0.0,0,malaria,37,2019
El Seibo,0,0.0,0,malaria,37,2019
Elías Piña,0,2.22,0,malaria,37,2019
Espaillat,0,0.0,0,malaria,37,2019
Extranjera,0,0.22,0,malaria,37,2019
Hato Mayor,0,0.0,0,malaria,37,2019
Hermanas Mirabal,0,0.0,0,malaria,37,2019
Independencia,0,0.0,0,malaria,37,2019
La Altagracia,0,1.63,0,malaria,37,2019
La Romana,0,1.04,0,malaria,37,2019
La Vega,0,0.0,0,malaria,37,2019
María Trinidad Sánchez,0,0.0,0,malaria,37,2019
Monseñor Nouel,0,0.0,0,malaria,37,2019
Monte Cristi,0,0.0,0,malaria,37,2019
Monte Plata,0,0.0,0,malaria,37,2019
Pedernales,0,4.05,0,malaria,37,2019
Peravia,0,0.0,0,malaria,37,2019
Puerto Plata,0,0.0,0,malaria,37,2019
Samaná,0,0.0,0,malaria,37,2019
San Cristóbal,0,12.47,0,malaria,37,2019
San José de Ocoa,0,0.0,0,malaria,37,2019
San Juan,0,5.04,0,malaria,37,2019
San Pedro de Macorís,0,0.46,0,malaria,37,2019
Santiago,0,0.0,0,malaria,37,2019
Santiago Rodríguez,0,0.0,0,malaria,37,2019
Santo Domingo,7,16.49,0,malaria,37,2019
Sánchez Ramírez,0,0.0,0,malaria,37,2019
Valverde,0,0.0,0,malaria,37,2019
Azua,0,0.0,0,malaria,39,2019
Baoruco,0,0.0,0,malaria,39,2019
Barahona,0,0.0,0,malaria,39,2019
Dajabón,0,0.0,0,malaria,39,2019
Distrito Nacional,6,18.91,0,malaria,39,2019
Duarte,0,0.0,0,malaria,39,2019
El Seibo,0,0.0,0,malaria,39,2019
Elías Piña,0,2.1,0,malaria,39,2019
Espaillat,0,0.0,0,malaria,39,2019
Extranjera,0,0.21,0,malaria,39,2019
Hato Mayor,0,0.0,0,malaria,39,2019
Hermanas Mirabal,0,0.0,0,malaria,39,2019
Independencia,0,0.0,0,malaria,39,2019
La Altagracia,0,1.54,0,malaria,39,2019
La Romana,0,0.99,0,malaria,39,2019
La Vega,0,0.0,0,malaria,39,2019
María Trinidad Sánchez,0,0.0,0,malaria,39,2019
Monseñor Nouel,0,0.0,0,malaria,39,2019
Monte Cristi,0,0.0,0,malaria,39,2019
Monte Plata,0,0.0,0,malaria,39,2019
Pedernales,0,7.69,0,malaria,39,2019
Peravia,0,0.0,0,malaria,39,2019
Puerto Plata,0,0.0,0,malaria,39,2019
Samaná,0,0.0,0,malaria,39,2019
San Cristóbal,2,12.46,0,malaria,39,2019
San José de Ocoa,0,0.0,0,malaria,39,2019
San Juan,0,4.78,0,malaria,39,2019
San Pedro de Macorís,0,0.44,0,malaria,39,2019
Santiago,0,0.0,0,malaria,39,2019
Santiago Rodríguez,0,0.0,0,malaria,39,2019
Santo Domingo,16,17.18,0,malaria,39,2019
Sánchez Ramírez,0,0.0,0,malaria,39,2019
Valverde,0,0.0,0,malaria,39,2019
Azua,0,0.0,0,malaria,40,2019
Baoruco,0,0.0,0,malaria,40,2019
Barahona,0,0.0,0,malaria,40,2019
Dajabón,0,0.0,0,malaria,40,2019
Distrito Nacional,2,18.69,0,malaria,40,2019
Duarte,0,0.0,0,malaria,40,2019
El Seibo,0,0.0,0,malaria,40,2019
Elías Piña,0,2.05,0,malaria,40,2019
Espaillat,0,0.0,0,malaria,40,2019
Extranjera,0,0.2,0,malaria,40,2019
Hato Mayor,0,0.0,0,malaria,40,2019
Hermanas Mirabal,0,0.0,0,malaria,40,2019
Independencia,0,0.0,0,malaria,40,2019
La Altagracia,0,1.5,0,malaria,40,2019
La Romana,0,0.96,0,malaria,40,2019
La Vega,0,0.0,0,malaria,40,2019
María Trinidad Sánchez,0,0.0,0,malaria,40,2019
Monseñor Nouel,0,0.0,0,malaria,40,2019
Monte Cristi,0,0.0,0,malaria,40,2019
Monte Plata,0,0.0,0,malaria,40,2019
Pedernales,0,7.49,0,malaria,40,2019
Peravia,0,0.0,0,malaria,40,2019
Puerto Plata,0,0.0,0,malaria,40,2019
Samaná,0,0.0,0,malaria,40,2019
San Cristóbal,0,12.15,0,malaria,40,2019
San José de Ocoa,0,0.0,0,malaria,40,2019
San Juan,0,4.66,0,malaria,40,2019
San Pedro de Macorís,0,0.43,0,malaria,40,2019
Santiago,0,0.0,0,malaria,40,2019
Santiago Rodríguez,0,0.0,0,malaria,40,2019
Santo Domingo,6,17.02,0,malaria,40,2019
Sánchez Ramírez,0,0.0,0,malaria,40,2019
Valverde,0,0.0,0,malaria,40,2019
Azua,0,0.0,0,malaria,41,2019
Baoruco,0,0.0,0,malaria,41,2019
Barahona,0,0.0,0,malaria,41,2019
Dajabón,0,0.0,0,malaria,41,2019
Distrito Nacional,7,19.09,0,malaria,41,2019
Duarte,0,0.0,0,malaria,41,2019
El Seibo,0,0.0,0,malaria,41,2019
Elías Piña,0,2.0,0,malaria,41,2019
Espaillat,0,0.0,0,malaria,41,2019
Extranjera,0,0.2,0,malaria,41,2019
Hato Mayor,0,0.0,0,malaria,41,2019
Hermanas Mirabal,0,0.0,0,malaria,41,2019
Independencia,0,0.0,0,malaria,41,2019
La Altagracia,0,1.47,0,malaria,41,2019
La Romana,0,0.94,0,malaria,41,2019
La Vega,0,0.0,0,malaria,41,2019
María Trinidad Sánchez,0,0.0,0,malaria,41,2019
Monseñor Nouel,0,0.0,0,malaria,41,2019
Monte Cristi,0,0.0,0,malaria,41,2019
Monte Plata,0,0.0,0,malaria,41,2019
Pedernales,0,7.31,0,malaria,41,2019
Peravia,0,0.0,0,malaria,41,2019
Puerto Plata,0,0.0,0,malaria,41,2019
Samaná,0,0.0,0,malaria,41,2019
San Cristóbal,8,13.66,0,malaria,41,2019
San José de Ocoa,0,0.0,0,malaria,41,2019
San Juan,2,5.69,0,malaria,41,2019
San Pedro de Macorís,0,0.42,0,malaria,41,2019
Santiago,0,0.0,0,malaria,41,2019
Santiago Rodríguez,0,0.0,0,malaria,41,2019
Santo Domingo,12,17.19,0,malaria,41,2019
Sánchez Ramírez,0,0.0,0,malaria,41,2019
Valverde,0,0.0,0,malaria,41,2019
Azua,0,0.0,0,malaria,43,2019
Baoruco,0,0.0,0,malaria,43,2019
Barahona,0,0.0,0,malaria,43,2019
Dajabón,0,0.0,0,malaria,43,2019
Distrito Nacional,8,20.07,0,malaria,43,2019
Duarte,0,0.0,0,malaria,43,2019
El Seibo,0,0.0,0,malaria,43,2019
Elías Piña,0,1.91,0,malaria,43,2019
Espaillat,0,0.0,0,malaria,43,2019
Extranjera,0,0.2,0,malaria,43,2019
Hato Mayor,0,0.0,0,malaria,43,2019
Hermanas Mirabal,0,0.0,0,malaria,43,2019
Independencia,0,0.0,0,malaria,43,2019
La Altagracia,0,1.4,0,malaria,43,2019
La Romana,0,0.9,0,malaria,43,2019
La Vega,0,0.0,0,malaria,43,2019
María Trinidad Sánchez,0,0.0,0,malaria,43,2019
Monseñor Nouel,0,0.0,0,malaria,43,2019
Monte Cristi,0,0.0,0,malaria,43,2019
Monte Plata,0,0.0,0,malaria,43,2019
Pedernales,0,6.97,0,malaria,43,2019
Peravia,0,0.0,0,malaria,43,2019
Puerto Plata,0,0.0,0,malaria,43,2019
Samaná,0,0.0,0,malaria,43,2019
San Cristóbal,11,18.01,0,malaria,43,2019
San José de Ocoa,0,0.0,0,malaria,43,2019
San Juan,0,5.42,0,malaria,43,2019
San Pedro de Macorís,0,0.4,0,malaria,43,2019
Santiago,0,0.0,0,malaria,43,2019
Santiago Rodríguez,0,0.0,0,malaria,43,2019
Santo Domingo,25,18.8,0,malaria,43,2019
Sánchez Ramírez,0,0.0,0,malaria,43,2019
Valverde,0,0.0,0,malaria,43,2019
Azua,0,0.0,0,malaria,44,2019
Baoruco,0,0.0,0,malaria,44,2019
Barahona,0,0.0,0,malaria,44,2019
Dajabón,0,0.0,0,malaria,44,2019
Distrito Nacional,6,20.3,0,malaria,44,2019
Duarte,0,0.0,0,malaria,44,2019
El Seibo,0,0.0,0,malaria,44,2019
Elías Piña,0,1.86,0,malaria,44,2019
Espaillat,0,0.0,0,malaria,44,2019
Extranjera,0,0.19,0,malaria,44,2019
Hato Mayor,0,0.0,0,malaria,44,2019
Hermanas Mirabal,0,0.0,0,malaria,44,2019
Independencia,0,0.0,0,malaria,44,2019
La Altagracia,0,1.37,0,malaria,44,2019
La Romana,0,0.87,0,malaria,44,2019
La Vega,0,0.0,0,malaria,44,2019
María Trinidad Sánchez,0,0.0,0,malaria,44,2019
Monseñor Nouel,0,0.0,0,malaria,44,2019
Monte Cristi,0,0.0,0,malaria,44,2019
Monte Plata,0,0.0,0,malaria,44,2019
Pedernales,0,6.81,0,malaria,44,2019
Peravia,0,0.0,0,malaria,44,2019
Puerto Plata,0,0.0,0,malaria,44,2019
Samaná,0,0.0,0,malaria,44,2019
San Cristóbal,5,19.1,0,malaria,44,2019
San José de Ocoa,0,0.0,0,malaria,44,2019
San Juan,0,5.3,0,malaria,44,2019
San Pedro de Macorís,1,0.78,0,malaria,44,2019
Santiago,0,0.0,0,malaria,44,2019
Santiago Rodríguez,0,0.0,0,malaria,44,2019
Santo Domingo,19,19.2,0,malaria,44,2019
Sánchez Ramírez,0,0.0,0,malaria,44,2019
Valverde,0,0.0,0,malaria,44,2019
Azua,0,0.0,0,malaria,45,2019
Baoruco,0,0.0,0,malaria,45,2019
Barahona,0,0.0,0,malaria,45,2019
Dajabón,0,0.0,0,malaria,45,2019
Distrito Nacional,18,21.85,0,malaria,45,2019
Duarte,0,0.0,0,malaria,45,2019
El Seibo,0,0.0,0,malaria,45,2019
Elías Piña,0,1.82,0,malaria,45,2019
Espaillat,0,0.0,0,malaria,45,2019
Extranjera,0,0.19,0,malaria,45,2019
Hato Mayor,0,0.0,0,malaria,45,2019
Hermanas Mirabal,0,0.0,0,malaria,45,2019
Independencia,0,0.0,0,malaria,45,2019
La Altagracia,0,1.34,0,malaria,45,2019
La Romana,0,0.86,0,malaria,45,2019
La Vega,0,0.0,0,malaria,45,2019
María Trinidad Sánchez,0,0.0,0,malaria,45,2019
Monseñor Nouel,0,0.0,0,malaria,45,2019
Monte Cristi,0,0.0,0,malaria,45,2019
Monte Plata,0,0.0,0,malaria,45,2019
Pedernales,0,6.66,0,malaria,45,2019
Peravia,0,0.0,0,malaria,45,2019
Puerto Plata,0,0.0,0,malaria,45,2019
Samaná,0,0.0,0,malaria,45,2019
San Cristóbal,0,18.67,0,malaria,45,2019
San José de Ocoa,0,0.0,0,malaria,45,2019
San Juan,4,7.25,0,malaria,45,2019
San Pedro de Macorís,0,0.76,0,malaria,45,2019
Santiago,0,0.0,0,malaria,45,2019
Santiago Rodríguez,0,0.0,0,malaria,45,2019
Santo Domingo,13,19.5,0,malaria,45,2019
Sánchez Ramírez,0,0.0,0,malaria,45,2019
Valverde,0,0.0,0,malaria,45,2019
Azua,0,0.0,0,malaria,47,2019
Baoruco,0,2.2,0,malaria,47,2019
Barahona,0,0.0,0,malaria,47,2019
Dajabón,0,0.0,0,malaria,47,2019
Distrito Nacional,12,23.16,0,malaria,47,2019
Duarte,0,0.0,0,malaria,47,2019
El Seibo,0,0.0,0,malaria,47,2019
Elías Piña,0,1.74,0,malaria,47,2019
Espaillat,0,0.0,0,malaria,47,2019
Extranjera,1,0.19,0,malaria,47,2019
Hato Mayor,0,0.0,0,malaria,47,2019
Hermanas Mirabal,0,0.0,0,malaria,47,2019
Independencia,0,0.0,0,malaria,47,2019
La Altagracia,0,1.28,0,malaria,47,2019
La Romana,0,0.82,0,malaria,47,2019
La Vega,0,0.0,0,malaria,47,2019
María Trinidad Sánchez,0,0.0,0,malaria,47,2019
Monseñor Nouel,0,0.0,0,malaria,47,2019
Monte Cristi,0,0.0,0,malaria,47,2019
Monte Plata,0,0.0,0,malaria,47,2019
Pedernales,1,9.57,0,malaria,47,2019
Peravia,0,0.0,0,malaria,47,2019
Puerto Plata,0,0.0,0,malaria,47,2019
Samaná,0,0.0,0,malaria,47,2019
San Cristóbal,1,18.58,0,malaria,47,2019
San José de Ocoa,0,0.0,0,malaria,47,2019
San Juan,1,9.43,0,malaria,47,2019
San Pedro de Macorís,0,0.73,0,malaria,47,2019
Santiago,0,0.0,0,malaria,47,2019
Santiago Rodríguez,0,0.0,0,malaria,47,2019
Santo Domingo,35,21.77,0,malaria,47,2019
Sánchez Ramírez,0,0.0,0,malaria,47,2019
Valverde,0,0.0,0,malaria,47,2019
Azua,0,0.0,0,malaria,48,2019
Baoruco,0,2.15,0,malaria,48,2019
Barahona,0,0.0,0,malaria,48,2019
Dajabón,0,0.0,0,malaria,48,2019
Distrito Nacional,25,25.4,0,malaria,48,2019
Duarte,0,0.0,0,malaria,48,2019
El Seibo,0,0.0,0,malaria,48,2019
Elías Piña,0,1.71,0,malaria,48,2019
Espaillat,0,0.0,0,malaria,48,2019
Extranjera,0,0.19,0,malaria,48,2019
Hato Mayor,0,0.0,0,malaria,48,2019
Hermanas Mirabal,0,0.0,0,malaria,48,2019
Independencia,0,0.0,0,malaria,48,2019
La Altagracia,0,1.25,0,malaria,48,2019
La Romana,0,0.8,0,malaria,48,2019
La Vega,0,0.0,0,malaria,48,2019
María Trinidad Sánchez,0,0.0,0,malaria,48,2019
Monseñor Nouel,0,0.0,0,malaria,48,2019
Monte Cristi,0,0.0,0,malaria,48,2019
Monte Plata,0,0.0,0,malaria,48,2019
Pedernales,0,9.37,0,malaria,48,2019
Peravia,0,0.0,0,malaria,48,2019
Puerto Plata,0,0.0,0,malaria,48,2019
