fecha,provincia,casos_probables,incidencia,defun_nuevas,numero,year
2021-45,San José de Ocoa,0,62.93,0,45,2021
2021-45,San Juan,3,24.82,0,45,2021
2021-45,San Pedro de Macorís,0,7.15,0,45,2021
2021-45,Santiago,15,18.33,0,45,2021
2021-45,Santiago Rodríguez,0,6.07,0,45,2021
2021-45,Santo Domingo,69,43.27,0,45,2021
2021-45,Sánchez Ramírez,1,24.36,0,45,2021
2021-45,Valverde,1,9.04,0,45,2021
2021-46,Azua,10,59.83,0,46,2021
2021-46,Baoruco,0,27.82,0,46,2021
2021-46,Barahona,13,55.62,0,46,2021
2021-46,Dajabón,0,15.21,0,46,2021
2021-46,Distrito Nacional,11,34.15,0,46,2021
2021-46,Duarte,2,5.65,0,46,2021
2021-46,El Seibo,0,8.37,0,46,2021
2021-46,Elías Piña,3,75.13,0,46,2021
2021-46,Espaillat,2,21.58,0,46,2021
2021-46,Extranjero,0,0,0,46,2021
2021-46,Hato Mayor,0,10.55,0,46,2021
2021-46,Hermanas Mirabal,1,19.67,0,46,2021
2021-46,Independencia,5,43.72,0,46,2021
2021-46,La Altagracia,0,6.75,0,46,2021
2021-46,La Romana,3,15.91,0,46,2021
2021-46,La Vega,3,5.74,0,46,2021
2021-46,María Trinidad Sánchez,1,14.45,0,46,2021
2021-46,Monseñor Nouel,3,79.81,0,46,2021
2021-46,Monte Cristi,0,38.24,0,46,2021
2021-46,Monte Plata,1,22.39,0,46,2021
2021-46,Pedernales,0,6.36,0,46,2021
2021-46,Peravia,5,101.97,0,46,2021
2021-46,Puerto Plata,3,29.05,0,46,2021
2021-46,Samaná,0,9.92,0,46,2021
2021-46,San Cristóbal,5,33.75,0,46,2021
2021-46,San José de Ocoa,2,63.69,0,46,2021
2021-46,San Juan,2,24.29,0,46,2021
2021-46,San Pedro de Macorís,0,7,0,46,2021
2021-46,Santiago,7,18.15,0,46,2021
2021-46,Santiago Rodríguez,0,5.93,0,46,2021
2021-46,Santo Domingo,42,43.53,0,46,2021
2021-46,Sánchez Ramírez,4,29.04,0,46,2021
2021-46,Valverde,0,9.47,0,46,2021
2021-47,Azua,4,60.05,0,47,2021
2021-47,Baoruco,1,27.22,0,47,2021
2021-47,Barahona,4,57.36,1,47,2021
2021-47,Dajabón,0,14.89,0,47,2021
2021-47,Distrito Nacional,12,34.79,0,47,2021
2021-47,Duarte,0,5.16,0,47,2021
2021-47,El Seibo,0,8.19,0,47,2021
2021-47,Elías Piña,1,71.78,0,47,2021
2021-47,Espaillat,0,22.04,0,47,2021
2021-47,Extranjero,0,0,0,47,2021
2021-47,Hato Mayor,2,12.91,0,47,2021
2021-47,Hermanas Mirabal,1,20.46,0,47,2021
2021-47,Independencia,2,44.65,0,47,2021
2021-47,La Altagracia,0,6.61,0,47,2021
2021-47,La Romana,1,15.17,0,47,2021
2021-47,La Vega,0,5.88,0,47,2021
2021-47,María Trinidad Sánchez,1,15.72,0,47,2021
2021-47,Monseñor Nouel,11,88.19,0,47,2021
2021-47,Monte Cristi,3,42.11,0,47,2021
2021-47,Monte Plata,2,23.64,0,47,2021
2021-47,Pedernales,0,6.22,0,47,2021
2021-47,Peravia,5,102.57,0,47,2021
2021-47,Puerto Plata,6,30.75,0,47,2021
2021-47,Samaná,1,10.68,0,47,2021
2021-47,San Cristóbal,4,33.89,0,47,2021
2021-47,San José de Ocoa,2,68.57,0,47,2021
2021-47,San Juan,2,26.8,0,47,2021
2021-47,San Pedro de Macorís,2,7.57,0,47,2021
2021-47,Santiago,14,19.12,0,47,2021
2021-47,Santiago Rodríguez,1,7.74,0,47,2021
2021-47,Santo Domingo,43,43.93,0,47,2021
2021-47,Sánchez Ramírez,5,33.53,0,47,2021
2021-47,Valverde,0,8.65,0,47,2021
2021-48,Azua,0,59.77,0,48,2021
2021-48,Baoruco,1,28.79,0,48,2021
2021-48,Barahona,5,59.61,0,48,2021
2021-48,Dajabón,0,14.58,0,48,2021
2021-48,Distrito Nacional,12,36.22,0,48,2021
2021-48,Duarte,0,5.41,0,48,2021
2021-48,El Seibo,0,8.02,0,48,2021
2021-48,Elías Piña,0,73.71,0,48,2021
2021-48,Espaillat,2,22.48,0,48,2021
2021-48,Extranjero,0,0,0,48,2021
2021-48,Hato Mayor,1,15.16,0,48,2021
2021-48,Hermanas Mirabal,0,20.03,0,48,2021
2021-48,Independencia,0,45.54,0,48,2021
2021-48,La Altagracia,1,7.06,0,48,2021
2021-48,La Romana,2,17.2,0,48,2021
2021-48,La Vega,1,6.29,0,48,2021
2021-48,María Trinidad Sánchez,0,16.16,0,48,2021
2021-48,Monseñor Nouel,5,89.44,0,48,2021
2021-48,Monte Cristi,3,45.81,0,48,2021
2021-48,Monte Plata,1,25.41,0,48,2021
2021-48,Pedernales,1,9.14,0,48,2021
2021-48,Peravia,4,108.58,0,48,2021
2021-48,Puerto Plata,3,31.08,0,48,2021
2021-48,Samaná,1,13.31,0,48,2021
2021-48,San Cristóbal,8,36.18,0,48,2021
2021-48,San José de Ocoa,2,71.21,0,48,2021
2021-48,San Juan,3,27.23,0,48,2021
2021-48,San Pedro de Macorís,1,9.17,0,48,2021
2021-48,Santiago,15,20.87,0,48,2021
2021-48,Santiago Rodríguez,0,7.58,0,48,2021
2021-48,Santo Domingo,43,46.33,0,48,2021
2021-48,Sánchez Ramírez,4,36.4,0,48,2021
2021-48,Valverde,1,9.68,0,48,2021
2021-49,Azua,0,59.02,0,49,2021
2021-49,Baoruco,1,30.29,0,49,2021
2021-49,Barahona,2,58.39,0,49,2021
2021-49,Dajabón,3,19.04,0,49,2021
2021-49,Distrito Nacional,11,37.39,0,49,2021
2021-49,Duarte,1,5.66,0,49,2021
2021-49,El Seibo,1,8.98,0,49,2021
2021-49,Elías Piña,2,73.89,0,49,2021
2021-49,Espaillat,3,23.34,0,49,2021
2021-49,Extranjero,0,0,0,49,2021
2021-49,Hato Mayor,1,16.09,0,49,2021
2021-49,Hermanas Mirabal,0,19.62,0,49,2021
2021-49,Independencia,0,44.61,0,49,2021
2021-49,La Altagracia,0,6.91,0,49,2021
2021-49,La Romana,5,18.76,0,49,2021
2021-49,La Vega,2,6.67,0,49,2021
2021-49,María Trinidad Sánchez,0,16.58,0,49,2021
2021-49,Monseñor Nouel,3,89.43,0,49,2021
2021-49,Monte Cristi,5,49.36,0,49,2021
2021-49,Monte Plata,0,24.89,0,49,2021
2021-49,Pedernales,0,8.95,0,49,2021
2021-49,Peravia,9,112.74,0,49,2021
2021-49,Puerto Plata,1,30.76,0,49,2021
2021-49,Samaná,1,13.97,0,49,2021
2021-49,San Cristóbal,6,36.42,0,49,2021
2021-49,San José de Ocoa,0,71.75,0,49,2021
2021-49,San Juan,1,26.68,0,49,2021
2021-49,San Pedro de Macorís,0,8.99,0,49,2021
2021-49,Santiago,22,22.75,0,49,2021
2021-49,Santiago Rodríguez,0,7.43,0,49,2021
2021-49,Santo Domingo,46,47.29,0,49,2021
2021-49,Sánchez Ramírez,5,39.15,0,49,2021
2021-49,Valverde,1,10.08,0,49,2021
2021-50,Azua,1,58.31,0,50,2021
2021-50,Baoruco,4,33.78,0,50,2021
2021-50,Barahona,5,59.98,0,50,2021
2021-50,Dajabón,0,17.1,0,50,2021
2021-50,Distrito Nacional,6,37.23,0,50,2021
2021-50,Duarte,1,5.89,0,50,2021
2021-50,El Seibo,0,8.8,0,50,2021
2021-50,Elías Piña,0,72.41,0,50,2021
2021-50,Espaillat,0,22.87,0,50,2021
2021-50,Extranjero,0,0,0,50,2021
2021-50,Hato Mayor,0,15.77,0,50,2021
2021-50,Hermanas Mirabal,1,20.36,0,50,2021
2021-50,Independencia,0,43.72,0,50,2021
2021-50,La Altagracia,2,7.34,0,50,2021
2021-50,La Romana,9,21.76,0,50,2021
2021-50,La Vega,0,6.54,0,50,2021
2021-50,María Trinidad Sánchez,0,15.51,0,50,2021
2021-50,Monseñor Nouel,4,90.01,0,50,2021
2021-50,Monte Cristi,6,53.65,0,50,2021
2021-50,Monte Plata,2,25.48,0,50,2021
2021-50,Pedernales,2,14.62,0,50,2021
2021-50,Peravia,10,114.66,0,50,2021
2021-50,Puerto Plata,2,30.77,0,50,2021
2021-50,Samaná,0,13.7,0,50,2021
2021-50,San Cristóbal,8,36.98,0,50,2021
2021-50,San José de Ocoa,0,70.31,0,50,2021
2021-50,San Juan,2,27.1,0,50,2021
2021-50,San Pedro de Macorís,0,8.81,0,50,2021
2021-50,Santiago,16,23.67,0,50,2021
2021-50,Santiago Rodríguez,0,7.28,0,50,2021
2021-50,Santo Domingo,40,47.66,0,50,2021
2021-50,Sánchez Ramírez,4,41.11,0,50,2021
2021-50,Valverde,0,9.3,0,50,2021
2021-51,Azua,0,57.17,0,51,2021
2021-51,Baoruco,2,35.13,0,51,2021
2021-51,Barahona,2,60.42,1,51,2021
2021-51,Dajabón,0,16.77,0,51,2021
2021-51,Distrito Nacional,9,37.47,1,51,2021
2021-51,Duarte,0,5.77,0,51,2021
2021-51,El Seibo,0,8.62,0,51,2021
2021-51,Elías Piña,0,70.99,0,51,2021
2021-51,Espaillat,1,22.85,0,51,2021
2021-51,Extranjero,0,0,0,51,2021
2021-51,Hato Mayor,1,16.65,0,51,2021
2021-51,Hermanas Mirabal,0,19.96,0,51,2021
2021-51,Independencia,1,44.58,0,51,2021
2021-51,La Altagracia,0,7.2,0,51,2021
2021-51,La Romana,2,22.07,0,51,2021
2021-51,La Vega,0,6.41,0,51,2021
2021-51,María Trinidad Sánchez,0,15.21,0,51,2021
2021-51,Monseñor Nouel,1,88.24,0,51,2021
2021-51,Monte Cristi,1,54.33,0,51,2021
2021-51,Monte Plata,2,26.04,0,51,2021
2021-51,Pedernales,0,14.34,0,51,2021
2021-51,Peravia,1,113.94,0,51,2021
2021-51,Puerto Plata,0,30.16,0,51,2021
2021-51,Samaná,0,13.43,0,51,2021
2021-51,San Cristóbal,10,37.82,0,51,2021
2021-51,San José de Ocoa,0,68.93,0,51,2021
2021-51,San Juan,0,26.56,0,51,2021
2021-51,San Pedro de Macorís,0,8.63,0,51,2021
2021-51,Santiago,7,23.98,1,51,2021
2021-51,Santiago Rodríguez,0,7.14,0,51,2021
2021-51,Santo Domingo,36,47.95,0,51,2021
2021-51,Sánchez Ramírez,4,42.99,0,51,2021
2021-51,Valverde,0,9.11,0,51,2021
2021-52,Azua,1,56.52,0,52,2021
2021-52,Baoruco,2,36.42,0,52,2021
2021-52,Barahona,2,60.31,0,52,2021
2021-52,Dajabón,0,16.45,0,52,2021
2021-52,Distrito Nacional,7,37.41,0,52,2021
2021-52,Duarte,0,5.66,0,52,2021
2021-52,El Seibo,0,8.46,0,52,2021
2021-52,Elías Piña,0,69.62,0,52,2021
2021-52,Espaillat,1,22.82,0,52,2021
2021-52,Extranjero,0,0,0,52,2021
2021-52,Hato Mayor,1,17.5,0,52,2021
2021-52,Hermanas Mirabal,0,19.58,0,52,2021
2021-52,Independencia,0,43.72,0,52,2021
2021-52,La Altagracia,1,7.33,0,52,2021
2021-52,La Romana,1,22.01,0,52,2021
2021-52,La Vega,1,6.53,0,52,2021
2021-52,María Trinidad Sánchez,0,14.91,0,52,2021
2021-52,Monseñor Nouel,0,86.54,0,52,2021
2021-52,Monte Cristi,2,54.97,0,52,2021
2021-52,Monte Plata,0,25.54,0,52,2021
2021-52,Pedernales,0,14.06,0,52,2021
2021-52,Peravia,1,112.25,0,52,2021
2021-52,Puerto Plata,0,29.58,0,52,2021
2021-52,Samaná,0,13.17,0,52,2021
2021-52,San Cristóbal,7,38.17,0,52,2021
2021-52,San José de Ocoa,0,67.61,0,52,2021
2021-52,San Juan,3,27.43,0,52,2021
2021-52,San Pedro de Macorís,0,8.47,0,52,2021
2021-52,Santiago,8,24.27,0,52,2021
2021-52,Santiago Rodríguez,0,7,0,52,2021
2021-52,Santo Domingo,11,47.36,0,52,2021
2021-52,Sánchez Ramírez,2,42.82,0,52,2021
2021-52,Valverde,0,8.94,0,52,2021
2022-2,Azua,0,11.64,0,2,2022
2022-2,Baoruco,0,25.51,0,2,2022
2022-2,Barahona,0,27.52,0,2,2022
2022-2,Dajabón,0,38.75,0,2,2022
2022-2,Distrito Nacional,7,24.47,0,2,2022
2022-2,Duarte,0,0,0,2,2022
2022-2,El Seibo,2,54.65,0,2,2022
2022-2,Elías Piña,2,82.4,0,2,2022
2022-2,Espaillat,0,0,0,2,2022
2022-2,Extranjero,0,0,0,2,2022
2022-2,Hato Mayor,0,0,0,2,2022
2022-2,Hermanas Mirabal,1,28.31,0,2,2022
2022-2,Independencia,0,0,0,2,2022
2022-2,La Altagracia,0,0,0,2,2022
2022-2,La Romana,3,46.51,0,2,2022
2022-2,La Vega,0,0,0,2,2022
2022-2,María Trinidad Sánchez,0,18.48,0,2,2022
2022-2,Monseñor Nouel,3,44.23,0,2,2022
2022-2,Monte Cristi,3,131.34,0,2,2022
2022-2,Monte Plata,1,27.04,0,2,2022
2022-2,Pedernales,0,0,0,2,2022
2022-2,Peravia,3,51.83,0,2,2022
2022-2,Puerto Plata,1,7.75,0,2,2022
2022-2,Samaná,0,22.65,0,2,2022
2022-2,San Cristóbal,7,39.63,0,2,2022
2022-2,San José de Ocoa,2,148.04,0,2,2022
2022-2,San Juan,0,11.96,0,2,2022
2022-2,San Pedro de Macorís,0,0,0,2,2022
2022-2,Santiago,11,51.22,0,2,2022
2022-2,Santiago Rodríguez,0,0,0,2,2022
2022-2,Santo Domingo,32,51.92,0,2,2022
2022-2,Sánchez Ramírez,0,0,0,2,2022
2022-2,Valverde,2,28.86,0,2,2022
2022-3,Azua,0,7.76,0,3,2022
2022-3,Baoruco,0,17.01,0,3,2022
2022-3,Barahona,1,27.52,0,3,2022
2022-3,Dajabón,4,129.15,0,3,2022
2022-3,Distrito Nacional,8,31,0,3,2022
2022-3,Duarte,0,0,0,3,2022
2022-3,El Seibo,0,36.44,0,3,2022
2022-3,Elías Piña,0,82.4,0,3,2022
2022-3,Espaillat,1,14.35,0,3,2022
2022-3,Extranjero,0,0,0,3,2022
2022-3,Hato Mayor,0,0,0,3,2022
2022-3,Hermanas Mirabal,0,18.87,0,3,2022
2022-3,Independencia,0,0,0,3,2022
2022-3,La Altagracia,0,0,0,3,2022
2022-3,La Romana,2,43.41,0,3,2022
2022-3,La Vega,1,8.36,0,3,2022
2022-3,María Trinidad Sánchez,2,36.96,0,3,2022
2022-3,Monseñor Nouel,1,39.31,0,3,2022
2022-3,Monte Cristi,1,102.15,0,3,2022
2022-3,Monte Plata,1,27.04,0,3,2022
2022-3,Pedernales,0,0,0,3,2022
2022-3,Peravia,0,25.91,0,3,2022
2022-3,Puerto Plata,2,20.67,0,3,2022
2022-3,Samaná,0,15.1,0,3,2022
2022-3,San Cristóbal,3,36.99,0,3,2022
2022-3,San José de Ocoa,0,98.7,0,3,2022
2022-3,San Juan,0,7.97,0,3,2022
2022-3,San Pedro de Macorís,0,0,0,3,2022
2022-3,Santiago,8,58.53,0,3,2022
2022-3,Santiago Rodríguez,0,0,0,3,2022
2022-3,Santo Domingo,26,53.34,0,3,2022
2022-3,Sánchez Ramírez,1,11.42,0,3,2022
2022-3,Valverde,1,28.86,0,3,2022
2022-4,Azua,1,17.46,0,4,2022
2022-4,Baoruco,0,12.75,0,4,2022
2022-4,Barahona,1,27.52,0,4,2022
2022-4,Dajabón,0,96.86,0,4,2022
2022-4,Distrito Nacional,7,36.71,0,4,2022
2022-4,Duarte,0,0,0,4,2022
2022-4,El Seibo,0,27.33,0,4,2022
2022-4,Elías Piña,0,61.8,0,4,2022
2022-4,Espaillat,0,10.76,0,4,2022
2022-4,Extranjero,0,0,0,4,2022
2022-4,Hato Mayor,0,0,0,4,2022
2022-4,Hermanas Mirabal,2,42.46,0,4,2022
2022-4,Independencia,1,21.66,0,4,2022
2022-4,La Altagracia,0,0,0,4,2022
2022-4,La Romana,1,37.21,0,4,2022
2022-4,La Vega,2,12.53,0,4,2022
2022-4,María Trinidad Sánchez,1,36.96,0,4,2022
2022-4,Monseñor Nouel,1,44.23,0,4,2022
2022-4,Monte Cristi,1,87.56,0,4,2022
2022-4,Monte Plata,2,33.8,0,4,2022
2022-4,Pedernales,0,0,0,4,2022
2022-4,Peravia,0,25.91,0,4,2022
2022-4,Puerto Plata,1,23.25,0,4,2022
2022-4,Samaná,0,11.32,0,4,2022
2022-4,San Cristóbal,6,43.6,0,4,2022
2022-4,San José de Ocoa,0,74.02,0,4,2022
2022-4,San Juan,2,17.94,0,4,2022
2022-4,San Pedro de Macorís,0,0,0,4,2022
2022-4,Santiago,5,54.87,0,4,2022
2022-4,Santiago Rodríguez,1,22.77,0,4,2022
2022-4,Santo Domingo,33,55.33,0,4,2022
2022-4,Sánchez Ramírez,3,51.41,0,4,2022
2022-4,Valverde,0,21.65,0,4,2022
2022-5,Azua,0,13.97,0,5,2022
2022-5,Baoruco,0,10.2,0,5,2022
2022-5,Barahona,1,27.52,0,5,2022
2022-5,Dajabón,0,77.49,0,5,2022
2022-5,Distrito Nacional,8,37.2,0,5,2022
2022-5,Duarte,0,0,0,5,2022
2022-5,El Seibo,4,65.58,0,5,2022
2022-5,Elías Piña,0,49.44,0,5,2022
2022-5,Espaillat,1,12.91,0,5,2022
2022-5,Extranjero,0,0,0,5,2022
2022-5,Hato Mayor,1,12.13,0,5,2022
2022-5,Hermanas Mirabal,0,33.97,0,5,2022
2022-5,Independencia,0,17.33,0,5,2022
2022-5,La Altagracia,0,0,0,5,2022
2022-5,La Romana,3,40.93,0,5,2022
2022-5,La Vega,0,10.03,0,5,2022
2022-5,María Trinidad Sánchez,1,36.96,0,5,2022
2022-5,Monseñor Nouel,3,53.08,0,5,2022
2022-5,Monte Cristi,2,87.56,1,5,2022
2022-5,Monte Plata,2,37.86,0,5,2022
2022-5,Pedernales,0,0,0,5,2022
2022-5,Peravia,3,36.28,0,5,2022
2022-5,Puerto Plata,3,27.9,0,5,2022
2022-5,Samaná,0,9.06,0,5,2022
2022-5,San Cristóbal,2,38.05,0,5,2022
2022-5,San José de Ocoa,1,78.96,0,5,2022
2022-5,San Juan,0,14.35,0,5,2022
2022-5,San Pedro de Macorís,0,0,0,5,2022
2022-5,Santiago,6,49.75,0,5,2022
2022-5,Santiago Rodríguez,0,18.22,0,5,2022
2022-5,Santo Domingo,23,52.09,0,5,2022
2022-5,Sánchez Ramírez,1,47.98,0,5,2022
2022-5,Valverde,1,23.09,0,5,2022
2022-6,Azua,3,23.28,0,6,2022
2022-6,Baoruco,0,8.5,0,6,2022
2022-6,Barahona,0,22.93,0,6,2022
2022-6,Dajabón,1,77.49,1,6,2022
2022-6,Distrito Nacional,5,36.71,0,6,2022
2022-6,Duarte,0,0,0,6,2022
2022-6,El Seibo,0,45.54,0,6,2022
2022-6,Elías Piña,0,41.2,0,6,2022
2022-6,Espaillat,0,14.35,0,6,2022
2022-6,Extranjero,0,0,0,6,2022
2022-6,Hato Mayor,0,10.11,0,6,2022
2022-6,Hermanas Mirabal,0,28.31,0,6,2022
2022-6,Independencia,0,14.44,0,6,2022
2022-6,La Altagracia,0,0,0,6,2022
2022-6,La Romana,2,37.21,0,6,2022
2022-6,La Vega,0,8.36,0,6,2022
2022-6,María Trinidad Sánchez,2,49.28,0,6,2022
2022-6,Monseñor Nouel,5,73.72,0,6,2022
2022-6,Monte Cristi,3,87.56,0,6,2022
2022-6,Monte Plata,6,54.08,0,6,2022
2022-6,Pedernales,0,0,0,6,2022
2022-6,Peravia,0,43.19,0,6,2022
2022-6,Puerto Plata,0,28.42,0,6,2022
2022-6,Samaná,1,15.1,0,6,2022
2022-6,San Cristóbal,7,43.6,0,6,2022
2022-6,San José de Ocoa,0,65.8,0,6,2022
2022-6,San Juan,0,11.96,0,6,2022
2022-6,San Pedro de Macorís,1,2.81,0,6,2022
2022-6,Santiago,12,51.22,0,6,2022
2022-6,Santiago Rodríguez,0,15.18,0,6,2022
2022-6,Santo Domingo,23,52.49,0,6,2022
2022-6,Sánchez Ramírez,1,51.41,0,6,2022
2022-6,Valverde,2,28.86,0,6,2022
2022-7,Azua,1,23.28,0,7,2022
2022-7,Baoruco,1,14.58,0,7,2022
2022-7,Barahona,0,19.66,0,7,2022
2022-7,Dajabón,0,66.42,0,7,2022
2022-7,Distrito Nacional,9,37.76,0,7,2022
2022-7,Duarte,1,2.47,0,7,2022
2022-7,El Seibo,0,39.04,0,7,2022
2022-7,Elías Piña,1,47.09,0,7,2022
2022-7,Espaillat,1,18.45,0,7,2022
2022-7,Extranjero,0,0,0,7,2022
2022-7,Hato Mayor,0,8.66,0,7,2022
2022-7,Hermanas Mirabal,0,24.26,0,7,2022
2022-7,Independencia,0,12.38,0,7,2022
2022-7,La Altagracia,1,1.98,0,7,2022
2022-7,La Romana,1,34.55,0,7,2022
2022-7,La Vega,1,8.95,0,7,2022
2022-7,María Trinidad Sánchez,0,42.24,0,7,2022
2022-7,Monseñor Nouel,2,75.82,0,7,2022
2022-7,Monte Cristi,3,93.82,1,7,2022
2022-7,Monte Plata,2,57.95,0,7,2022
2022-7,Pedernales,1,20.72,0,7,2022
2022-7,Peravia,0,37.02,0,7,2022
2022-7,Puerto Plata,1,26.58,0,7,2022
2022-7,Samaná,0,12.94,0,7,2022
2022-7,San Cristóbal,1,38.5,0,7,2022
2022-7,San José de Ocoa,3,98.7,1,7,2022
2022-7,San Juan,1,13.67,0,7,2022
2022-7,San Pedro de Macorís,1,4.82,0,7,2022
2022-7,Santiago,15,54.35,0,7,2022
2022-7,Santiago Rodríguez,0,13.01,0,7,2022
2022-7,Santo Domingo,16,49.37,0,7,2022
2022-7,Sánchez Ramírez,3,58.75,0,7,2022
2022-7,Valverde,2,32.98,0,7,2022
2022-8,Azua,2,26.19,0,8,2022
2022-8,Baoruco,0,12.75,0,8,2022
2022-8,Barahona,3,30.96,0,8,2022
2022-8,Dajabón,3,87.18,0,8,2022
2022-8,Distrito Nacional,3,34.26,0,8,2022
2022-8,Duarte,0,2.16,0,8,2022
2022-8,El Seibo,0,34.16,0,8,2022
2022-8,Elías Piña,0,41.2,0,8,2022
2022-8,Espaillat,0,16.14,0,8,2022
2022-8,Extranjero,0,0,0,8,2022
2022-8,Hato Mayor,1,15.16,0,8,2022
2022-8,Hermanas Mirabal,0,28.31,0,8,2022
2022-8,Independencia,1,21.66,0,8,2022
2022-8,La Altagracia,3,6.92,0,8,2022
2022-8,La Romana,1,32.55,0,8,2022
2022-8,La Vega,2,10.97,0,8,2022
2022-8,María Trinidad Sánchez,0,36.96,0,8,2022
2022-8,Monseñor Nouel,0,62.66,0,8,2022
2022-8,Monte Cristi,2,87.56,0,8,2022
2022-8,Monte Plata,1,54.08,0,8,2022
2022-8,Pedernales,1,36.27,0,8,2022
2022-8,Peravia,2,42.11,0,8,2022
2022-8,Puerto Plata,4,29.07,0,8,2022
2022-8,Samaná,2,22.65,0,8,2022
2022-8,San Cristóbal,5,38.64,0,8,2022
2022-8,San José de Ocoa,0,86.36,0,8,2022
2022-8,San Juan,0,11.96,0,8,2022
2022-8,San Pedro de Macorís,4,10.55,0,8,2022
2022-8,Santiago,14,56.09,0,8,2022
2022-8,Santiago Rodríguez,0,11.38,0,8,2022
2022-8,Santo Domingo,15,45.97,0,8,2022
2022-8,Sánchez Ramírez,0,51.41,0,8,2022
2022-8,Valverde,0,28.86,0,8,2022
2022-9,Azua,2,28.46,0,9,2022
2022-9,Baoruco,0,11.34,0,9,2022
2022-9,Barahona,0,27.52,0,9,2022
2022-9,Dajabón,1,86.1,0,9,2022
2022-9,Distrito Nacional,2,31.54,0,9,2022
2022-9,Duarte,1,3.84,0,9,2022
2022-9,El Seibo,1,36.44,0,9,2022
2022-9,Elías Piña,0,36.62,0,9,2022
2022-9,Espaillat,0,14.35,0,9,2022
2022-9,Extranjero,0,0,0,9,2022
2022-9,Hato Mayor,0,13.48,0,9,2022
2022-9,Hermanas Mirabal,0,25.16,0,9,2022
2022-9,Independencia,0,19.26,0,9,2022
2022-9,La Altagracia,0,6.15,0,9,2022
2022-9,La Romana,0,28.94,0,9,2022
2022-9,La Vega,2,12.53,0,9,2022
2022-9,María Trinidad Sánchez,1,36.96,0,9,2022
2022-9,Monseñor Nouel,0,55.7,0,9,2022
2022-9,Monte Cristi,1,82.7,0,9,2022
2022-9,Monte Plata,1,48.07,0,9,2022
2022-9,Pedernales,1,48.35,0,9,2022
2022-9,Peravia,1,40.31,0,9,2022
2022-9,Puerto Plata,1,27.56,0,9,2022
2022-9,Samaná,1,25.16,0,9,2022
2022-9,San Cristóbal,5,38.75,0,9,2022
2022-9,San José de Ocoa,1,87.73,0,9,2022
2022-9,San Juan,0,10.63,0,9,2022
2022-9,San Pedro de Macorís,2,13.13,0,9,2022
2022-9,Santiago,7,53.66,1,9,2022
2022-9,Santiago Rodríguez,0,10.12,0,9,2022
2022-9,Santo Domingo,21,44.83,0,9,2022
2022-9,Sánchez Ramírez,3,57.12,0,9,2022
2022-9,Valverde,1,28.86,0,9,2022
2022-10,Azua,2,30.27,0,10,2022
2022-10,Baoruco,0,10.2,0,10,2022
2022-10,Barahona,2,30.27,0,10,2022
2022-10,Dajabón,3,100.74,0,10,2022
2022-10,Distrito Nacional,1,28.88,0,10,2022
2022-10,Duarte,2,6.91,0,10,2022
2022-10,El Seibo,0,32.79,0,10,2022
2022-10,Elías Piña,0,32.96,0,10,2022
2022-10,Espaillat,1,15.06,0,10,2022
2022-10,Extranjero,0,0,0,10,2022
2022-10,Hato Mayor,0,12.13,0,10,2022
2022-10,Hermanas Mirabal,1,28.31,0,10,2022
2022-10,Independencia,0,17.33,0,10,2022
2022-10,La Altagracia,0,5.53,0,10,2022
2022-10,La Romana,1,27.9,0,10,2022
2022-10,La Vega,0,11.28,0,10,2022
2022-10,María Trinidad Sánchez,0,33.27,0,10,2022
2022-10,Monseñor Nouel,2,56.02,0,10,2022
2022-10,Monte Cristi,1,78.81,0,10,2022
2022-10,Monte Plata,0,43.27,0,10,2022
2022-10,Pedernales,0,43.52,0,10,2022
2022-10,Peravia,1,38.87,0,10,2022
2022-10,Puerto Plata,1,26.35,0,10,2022
2022-10,Samaná,0,22.65,0,10,2022
2022-10,San Cristóbal,6,39.63,0,10,2022
2022-10,San José de Ocoa,2,98.7,0,10,2022
2022-10,San Juan,1,11.96,0,10,2022
2022-10,San Pedro de Macorís,1,13.5,0,10,2022
2022-10,Santiago,11,53.66,0,10,2022
2022-10,Santiago Rodríguez,0,9.11,0,10,2022
2022-10,Santo Domingo,16,43.07,0,10,2022
2022-10,Sánchez Ramírez,0,51.41,0,10,2022
2022-10,Valverde,0,25.97,0,10,2022
2022-11,Azua,0,27.52,0,11,2022
2022-11,Baoruco,1,13.91,0,11,2022
2022-11,Barahona,3,35.02,0,11,2022
2022-11,Dajabón,1,98.63,0,11,2022
2022-11,Distrito Nacional,6,28.92,0,11,2022
2022-11,Duarte,0,6.28,0,11,2022
2022-11,El Seibo,1,34.78,0,11,2022
2022-11,Elías Piña,0,29.96,0,11,2022
2022-11,Espaillat,0,13.69,0,11,2022
2022-11,Extranjero,0,0,0,11,2022
2022-11,Hato Mayor,0,11.03,0,11,2022
2022-11,Hermanas Mirabal,2,36.03,0,11,2022
2022-11,Independencia,0,15.75,0,11,2022
2022-11,La Altagracia,0,5.03,0,11,2022
2022-11,La Romana,1,27.06,0,11,2022
2022-11,La Vega,1,11.39,0,11,2022
2022-11,María Trinidad Sánchez,2,36.96,0,11,2022
2022-11,Monseñor Nouel,2,56.29,0,11,2022
2022-11,Monte Cristi,4,87.56,0,11,2022
2022-11,Monte Plata,3,46.71,0,11,2022
2022-11,Pedernales,0,39.56,0,11,2022
2022-11,Peravia,0,35.34,0,11,2022
2022-11,Puerto Plata,1,25.37,0,11,2022
