Provincia,Casos Probables,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
La Vega,0,11.14,0,dengue,18,2022
María Trinidad Sánchez,1,41.07,0,dengue,18,2022
Monseñor Nouel,0,45.87,0,dengue,18,2022
Monte Cristi,2,143.5,0,dengue,18,2022
Monte Plata,3,58.59,0,dengue,18,2022
Pedernales,0,40.29,0,dengue,18,2022
Peravia,0,33.11,0,dengue,18,2022
Puerto Plata,0,23.25,0,dengue,18,2022
Samaná,0,60.39,0,dengue,18,2022
San Cristóbal,14,55.05,0,dengue,18,2022
San José de Ocoa,3,76.76,0,dengue,18,2022
San Juan,1,22.6,0,dengue,18,2022
San Pedro de Macorís,3,17.81,0,dengue,18,2022
Santiago,34,72.35,0,dengue,18,2022
Santiago Rodríguez,0,30.36,0,dengue,18,2022
Santo Domingo,29,42.94,0,dengue,18,2022
Sánchez Ramírez,2,57.12,0,dengue,18,2022
Valverde,1,28.86,0,dengue,18,2022
Azua,0,37.99,0,dengue,19,2022
Baoruco,0,18.8,0,dengue,19,2022
Barahona,2,36.21,0,dengue,19,2022
Dajabón,1,89.73,0,dengue,19,2022
Distrito Nacional,3,29.88,0,dengue,19,2022
Duarte,0,9.09,0,dengue,19,2022
El Seibo,0,25.89,0,dengue,19,2022
Elías Piña,2,34.69,0,dengue,19,2022
Espaillat,6,26.05,0,dengue,19,2022
Extranjero,0,0.0,0,dengue,19,2022
Hato Mayor,1,54.27,0,dengue,19,2022
Hermanas Mirabal,1,38.74,0,dengue,19,2022
Independencia,2,27.36,0,dengue,19,2022
La Altagracia,2,13.11,0,dengue,19,2022
La Romana,3,25.46,0,dengue,19,2022
La Vega,2,11.87,0,dengue,19,2022
María Trinidad Sánchez,2,42.8,0,dengue,19,2022
Monseñor Nouel,3,48.11,0,dengue,19,2022
Monte Cristi,11,161.3,0,dengue,19,2022
Monte Plata,4,61.2,0,dengue,19,2022
Pedernales,0,38.17,0,dengue,19,2022
Peravia,0,31.37,0,dengue,19,2022
Puerto Plata,2,23.66,0,dengue,19,2022
Samaná,2,61.98,0,dengue,19,2022
San Cristóbal,11,56.74,0,dengue,19,2022
San José de Ocoa,2,83.11,0,dengue,19,2022
San Juan,1,22.67,0,dengue,19,2022
San Pedro de Macorís,0,16.88,0,dengue,19,2022
Santiago,28,75.73,0,dengue,19,2022
Santiago Rodríguez,1,33.55,0,dengue,19,2022
Santo Domingo,24,42.83,0,dengue,19,2022
Sánchez Ramírez,5,63.13,0,dengue,19,2022
Valverde,3,31.9,0,dengue,19,2022
Azua,0,36.09,0,dengue,20,2022
Baoruco,2,22.96,0,dengue,20,2022
Barahona,0,34.4,0,dengue,20,2022
Dajabón,1,89.12,0,dengue,20,2022
Distrito Nacional,6,29.85,0,dengue,20,2022
Duarte,1,9.5,0,dengue,20,2022
El Seibo,0,24.59,0,dengue,20,2022
Elías Piña,0,32.96,0,dengue,20,2022
Espaillat,3,27.98,0,dengue,20,2022
Extranjero,0,0.0,0,dengue,20,2022
Hato Mayor,2,57.62,0,dengue,20,2022
Hermanas Mirabal,0,36.8,0,dengue,20,2022
Independencia,5,47.66,0,dengue,20,2022
La Altagracia,0,12.45,0,dengue,20,2022
La Romana,2,26.04,0,dengue,20,2022
La Vega,3,13.16,0,dengue,20,2022
María Trinidad Sánchez,4,48.05,0,dengue,20,2022
Monseñor Nouel,2,48.65,0,dengue,20,2022
Monte Cristi,6,166.37,0,dengue,20,2022
Monte Plata,1,59.49,0,dengue,20,2022
Pedernales,2,50.77,0,dengue,20,2022
Peravia,0,29.8,0,dengue,20,2022
Puerto Plata,1,23.25,0,dengue,20,2022
Samaná,2,63.41,0,dengue,20,2022
San Cristóbal,14,59.45,0,dengue,20,2022
San José de Ocoa,0,78.96,0,dengue,20,2022
San Juan,3,25.12,0,dengue,20,2022
San Pedro de Macorís,1,16.88,0,dengue,20,2022
Santiago,39,81.46,0,dengue,20,2022
Santiago Rodríguez,0,31.88,0,dengue,20,2022
Santo Domingo,22,42.56,0,dengue,20,2022
Sánchez Ramírez,5,68.54,0,dengue,20,2022
Valverde,1,31.75,0,dengue,20,2022
Azua,1,35.48,0,dengue,21,2022
Baoruco,0,21.87,0,dengue,21,2022
Barahona,0,32.76,0,dengue,21,2022
Dajabón,2,92.25,0,dengue,21,2022
Distrito Nacional,12,31.23,1,dengue,21,2022
Duarte,2,10.7,0,dengue,21,2022
El Seibo,0,23.42,0,dengue,21,2022
Elías Piña,0,31.39,0,dengue,21,2022
Espaillat,3,29.72,0,dengue,21,2022
Extranjero,0,0.0,0,dengue,21,2022
Hato Mayor,1,57.76,0,dengue,21,2022
Hermanas Mirabal,0,35.05,0,dengue,21,2022
Independencia,3,57.77,0,dengue,21,2022
La Altagracia,0,11.86,0,dengue,21,2022
La Romana,3,27.46,0,dengue,21,2022
La Vega,3,14.32,0,dengue,21,2022
María Trinidad Sánchez,3,51.04,0,dengue,21,2022
Monseñor Nouel,2,49.14,0,dengue,21,2022
Monte Cristi,9,177.21,0,dengue,21,2022
Monte Plata,4,61.81,0,dengue,21,2022
Pedernales,0,48.35,0,dengue,21,2022
Peravia,3,32.08,0,dengue,21,2022
Puerto Plata,4,25.1,0,dengue,21,2022
Samaná,1,62.55,0,dengue,21,2022
San Cristóbal,16,62.66,0,dengue,21,2022
San José de Ocoa,0,75.2,0,dengue,21,2022
San Juan,4,28.48,0,dengue,21,2022
San Pedro de Macorís,0,16.07,0,dengue,21,2022
Santiago,39,86.64,0,dengue,21,2022
Santiago Rodríguez,1,34.7,0,dengue,21,2022
Santo Domingo,33,43.21,1,dengue,21,2022
Sánchez Ramírez,1,66.91,0,dengue,21,2022
Valverde,3,34.36,0,dengue,21,2022
Azua,3,37.04,0,dengue,22,2022
Baoruco,1,23.19,0,dengue,22,2022
Barahona,1,32.52,0,dengue,22,2022
Dajabón,0,88.06,0,dengue,22,2022
Distrito Nacional,4,30.7,0,dengue,22,2022
Duarte,1,10.99,0,dengue,22,2022
El Seibo,0,22.36,0,dengue,22,2022
Elías Piña,0,29.96,0,dengue,22,2022
Espaillat,1,29.35,0,dengue,22,2022
Extranjero,0,0.0,0,dengue,22,2022
Hato Mayor,0,55.14,0,dengue,22,2022
Hermanas Mirabal,1,36.03,0,dengue,22,2022
Independencia,4,70.9,0,dengue,22,2022
La Altagracia,3,13.21,0,dengue,22,2022
La Romana,3,28.75,0,dengue,22,2022
La Vega,5,16.52,0,dengue,22,2022
María Trinidad Sánchez,2,52.08,0,dengue,22,2022
Monseñor Nouel,0,46.91,0,dengue,22,2022
Monte Cristi,10,189.05,0,dengue,22,2022
Monte Plata,5,65.15,0,dengue,22,2022
Pedernales,0,46.16,0,dengue,22,2022
Peravia,2,32.98,0,dengue,22,2022
Puerto Plata,2,25.37,0,dengue,22,2022
Samaná,2,63.82,0,dengue,22,2022
San Cristóbal,13,64.49,0,dengue,22,2022
San José de Ocoa,3,85.24,0,dengue,22,2022
San Juan,2,29.36,0,dengue,22,2022
San Pedro de Macorís,4,18.41,0,dengue,22,2022
Santiago,16,86.25,0,dengue,22,2022
Santiago Rodríguez,1,37.26,0,dengue,22,2022
Santo Domingo,38,44.19,0,dengue,22,2022
Sánchez Ramírez,1,65.43,0,dengue,22,2022
Valverde,1,34.11,0,dengue,22,2022
Azua,2,37.45,0,dengue,23,2022
Baoruco,2,26.62,0,dengue,23,2022
Barahona,2,33.5,0,dengue,23,2022
Dajabón,2,90.97,0,dengue,23,2022
Distrito Nacional,5,30.43,0,dengue,23,2022
Duarte,0,10.52,0,dengue,23,2022
El Seibo,1,23.76,0,dengue,23,2022
Elías Piña,1,32.24,0,dengue,23,2022
Espaillat,4,31.81,0,dengue,23,2022
Extranjero,0,0.0,0,dengue,23,2022
Hato Mayor,1,55.38,0,dengue,23,2022
Hermanas Mirabal,5,46.77,0,dengue,23,2022
Independencia,2,75.35,0,dengue,23,2022
La Altagracia,1,13.23,0,dengue,23,2022
La Romana,4,30.73,0,dengue,23,2022
La Vega,4,17.98,0,dengue,23,2022
María Trinidad Sánchez,2,53.03,0,dengue,23,2022
Monseñor Nouel,4,50.0,0,dengue,23,2022
Monte Cristi,7,194.16,0,dengue,23,2022
Monte Plata,7,70.54,0,dengue,23,2022
Pedernales,1,50.46,0,dengue,23,2022
Peravia,3,34.93,0,dengue,23,2022
Puerto Plata,2,25.61,0,dengue,23,2022
Samaná,1,63.02,0,dengue,23,2022
San Cristóbal,7,64.1,0,dengue,23,2022
San José de Ocoa,4,98.7,0,dengue,23,2022
San Juan,2,30.17,0,dengue,23,2022
San Pedro de Macorís,4,21.28,0,dengue,23,2022
Santiago,29,88.65,0,dengue,23,2022
Santiago Rodríguez,4,55.44,0,dengue,23,2022
Santo Domingo,38,45.15,1,dengue,23,2022
Sánchez Ramírez,3,67.05,0,dengue,23,2022
Valverde,0,32.62,0,dengue,23,2022
Azua,4,39.77,0,dengue,24,2022
Baoruco,2,29.76,0,dengue,24,2022
Barahona,1,33.25,0,dengue,24,2022
Dajabón,2,93.64,0,dengue,24,2022
Distrito Nacional,3,29.77,0,dengue,24,2022
Duarte,4,12.96,0,dengue,24,2022
El Seibo,0,22.77,0,dengue,24,2022
Elías Piña,0,30.9,0,dengue,24,2022
Espaillat,2,32.28,0,dengue,24,2022
Extranjero,0,0.0,0,dengue,24,2022
Hato Mayor,4,63.18,0,dengue,24,2022
Hermanas Mirabal,3,51.9,0,dengue,24,2022
Independencia,2,79.43,0,dengue,24,2022
La Altagracia,0,12.68,0,dengue,24,2022
La Romana,6,34.1,0,dengue,24,2022
La Vega,0,17.23,0,dengue,24,2022
María Trinidad Sánchez,1,52.36,1,dengue,24,2022
Monseñor Nouel,3,51.6,0,dengue,24,2022
Monte Cristi,6,197.01,0,dengue,24,2022
Monte Plata,0,67.6,0,dengue,24,2022
Pedernales,0,48.35,0,dengue,24,2022
Peravia,3,36.71,0,dengue,24,2022
Puerto Plata,0,24.55,0,dengue,24,2022
Samaná,2,64.16,0,dengue,24,2022
San Cristóbal,16,66.71,0,dengue,24,2022
San José de Ocoa,3,106.92,0,dengue,24,2022
San Juan,0,28.91,0,dengue,24,2022
San Pedro de Macorís,9,26.72,0,dengue,24,2022
Santiago,45,94.1,0,dengue,24,2022
Santiago Rodríguez,5,72.1,0,dengue,24,2022
Santo Domingo,36,45.82,0,dengue,24,2022
Sánchez Ramírez,4,69.97,0,dengue,24,2022
Valverde,2,33.67,0,dengue,24,2022
Azua,2,40.05,0,dengue,25,2022
Baoruco,0,28.57,0,dengue,25,2022
Barahona,3,35.22,0,dengue,25,2022
Dajabón,2,96.09,0,dengue,25,2022
Distrito Nacional,10,30.74,0,dengue,25,2022
Duarte,4,15.2,0,dengue,25,2022
El Seibo,2,26.23,0,dengue,25,2022
Elías Piña,0,29.66,0,dengue,25,2022
Espaillat,2,32.71,0,dengue,25,2022
Extranjero,0,0.0,0,dengue,25,2022
Hato Mayor,0,60.65,0,dengue,25,2022
Hermanas Mirabal,2,54.35,0,dengue,25,2022
Independencia,1,79.72,0,dengue,25,2022
La Altagracia,3,13.83,0,dengue,25,2022
La Romana,5,36.46,0,dengue,25,2022
La Vega,5,19.05,0,dengue,25,2022
María Trinidad Sánchez,3,56.18,0,dengue,25,2022
Monseñor Nouel,2,51.9,0,dengue,25,2022
Monte Cristi,3,194.39,0,dengue,25,2022
Monte Plata,4,69.23,0,dengue,25,2022
Pedernales,0,46.42,0,dengue,25,2022
Peravia,3,38.35,0,dengue,25,2022
Puerto Plata,2,24.8,0,dengue,25,2022
Samaná,3,67.03,0,dengue,25,2022
San Cristóbal,16,69.12,0,dengue,25,2022
San José de Ocoa,3,114.49,0,dengue,25,2022
San Juan,1,28.71,0,dengue,25,2022
San Pedro de Macorís,2,27.0,0,dengue,25,2022
Santiago,41,98.34,0,dengue,25,2022
Santiago Rodríguez,5,87.43,0,dengue,25,2022
Santo Domingo,34,46.31,0,dengue,25,2022
Sánchez Ramírez,4,72.65,0,dengue,25,2022
Valverde,1,33.48,0,dengue,25,2022
Azua,7,45.67,0,dengue,26,2022
Baoruco,0,27.47,0,dengue,26,2022
Barahona,1,35.98,0,dengue,26,2022
Dajabón,4,104.32,0,dengue,26,2022
Distrito Nacional,5,30.49,0,dengue,26,2022
Duarte,3,15.95,0,dengue,26,2022
El Seibo,1,27.33,0,dengue,26,2022
Elías Piña,1,31.69,0,dengue,26,2022
Espaillat,4,35.59,0,dengue,26,2022
Extranjero,0,0.0,0,dengue,26,2022
Hato Mayor,6,72.31,0,dengue,26,2022
Hermanas Mirabal,0,54.44,0,dengue,26,2022
Independencia,1,83.32,0,dengue,26,2022
La Altagracia,2,14.37,0,dengue,26,2022
La Romana,0,34.34,0,dengue,26,2022
La Vega,8,22.66,0,dengue,26,2022
María Trinidad Sánchez,5,59.71,0,dengue,26,2022
Monseñor Nouel,4,54.44,0,dengue,26,2022
Monte Cristi,5,197.01,0,dengue,26,2022
Monte Plata,5,71.76,0,dengue,26,2022
Pedernales,0,44.63,0,dengue,26,2022
Peravia,2,39.87,0,dengue,26,2022
Puerto Plata,3,25.64,0,dengue,26,2022
Samaná,1,67.94,0,dengue,26,2022
San Cristóbal,12,70.12,0,dengue,26,2022
San José de Ocoa,3,121.47,1,dengue,26,2022
San Juan,1,29.45,0,dengue,26,2022
San Pedro de Macorís,6,29.86,0,dengue,26,2022
Santiago,63,110.12,0,dengue,26,2022
Santiago Rodríguez,1,87.57,0,dengue,26,2022
Santo Domingo,30,46.49,1,dengue,26,2022
Sánchez Ramírez,1,72.5,0,dengue,26,2022
Valverde,1,33.3,0,dengue,26,2022
Azua,3,47.43,0,dengue,27,2022
Baoruco,0,26.45,0,dengue,27,2022
Barahona,3,37.71,0,dengue,27,2022
Dajabón,0,100.45,0,dengue,27,2022
Distrito Nacional,4,30.09,0,dengue,27,2022
Duarte,1,16.64,0,dengue,27,2022
El Seibo,0,26.31,0,dengue,27,2022
Elías Piña,2,36.62,0,dengue,27,2022
Espaillat,6,39.85,0,dengue,27,2022
Extranjero,0,0.0,0,dengue,27,2022
Hato Mayor,14,101.08,0,dengue,27,2022
Hermanas Mirabal,1,54.52,0,dengue,27,2022
Independencia,2,86.65,0,dengue,27,2022
La Altagracia,1,14.35,0,dengue,27,2022
La Romana,0,31.69,0,dengue,27,2022
La Vega,7,25.07,0,dengue,27,2022
María Trinidad Sánchez,2,61.6,0,dengue,27,2022
Monseñor Nouel,3,57.88,0,dengue,27,2022
Monte Cristi,4,196.2,0,dengue,27,2022
Monte Plata,6,75.11,0,dengue,27,2022
Pedernales,0,42.98,0,dengue,27,2022
Peravia,0,38.39,0,dengue,27,2022
Puerto Plata,4,26.99,0,dengue,27,2022
Samaná,1,67.1,0,dengue,27,2022
San Cristóbal,17,72.51,0,dengue,27,2022
San José de Ocoa,2,127.94,0,dengue,27,2022
San Juan,1,30.13,0,dengue,27,2022
San Pedro de Macorís,4,31.25,0,dengue,27,2022
Santiago,50,117.25,0,dengue,27,2022
Santiago Rodríguez,0,87.7,0,dengue,27,2022
Santo Domingo,32,46.97,0,dengue,27,2022
Sánchez Ramírez,2,72.35,0,dengue,27,2022
Valverde,2,35.27,0,dengue,27,2022
Azua,5,49.89,0,dengue,28,2022
Baoruco,1,27.33,0,dengue,28,2022
Barahona,3,38.33,0,dengue,28,2022
Dajabón,2,102.4,0,dengue,28,2022
Distrito Nacional,6,30.24,0,dengue,28,2022
Duarte,4,19.13,0,dengue,28,2022
El Seibo,0,25.37,0,dengue,28,2022
Elías Piña,2,41.2,0,dengue,28,2022
Espaillat,6,43.81,0,dengue,28,2022
Extranjero,0,0.0,0,dengue,28,2022
Hato Mayor,25,162.46,0,dengue,28,2022
Hermanas Mirabal,0,52.57,0,dengue,28,2022
Independencia,1,86.65,0,dengue,28,2022
La Altagracia,4,16.3,0,dengue,28,2022
La Romana,0,30.56,0,dengue,28,2022
La Vega,7,27.75,0,dengue,28,2022
María Trinidad Sánchez,2,62.04,0,dengue,28,2022
Monseñor Nouel,3,58.97,0,dengue,28,2022
Monte Cristi,3,193.89,0,dengue,28,2022
Monte Plata,5,78.23,0,dengue,28,2022
Pedernales,0,41.45,0,dengue,28,2022
Peravia,4,40.72,0,dengue,28,2022
Puerto Plata,6,29.34,0,dengue,28,2022
Samaná,3,69.56,0,dengue,28,2022
San Cristóbal,20,75.87,0,dengue,28,2022
San José de Ocoa,4,137.47,0,dengue,28,2022
San Juan,2,30.76,0,dengue,28,2022
San Pedro de Macorís,7,36.16,0,dengue,28,2022
Santiago,58,123.34,0,dengue,28,2022
Santiago Rodríguez,2,91.08,0,dengue,28,2022
Santo Domingo,38,47.67,0,dengue,28,2022
Sánchez Ramírez,3,73.44,0,dengue,28,2022
Valverde,4,38.14,0,dengue,28,2022
Azua,3,50.58,0,dengue,29,2022
Baoruco,0,26.39,0,dengue,29,2022
Barahona,0,37.01,0,dengue,29,2022
Dajabón,1,101.54,0,dengue,29,2022
Distrito Nacional,11,31.05,0,dengue,29,2022
Duarte,2,19.66,0,dengue,29,2022
El Seibo,1,26.38,0,dengue,29,2022
Elías Piña,1,42.62,0,dengue,29,2022
Espaillat,4,45.27,0,dengue,29,2022
Extranjero,0,0.0,0,dengue,29,2022
Hato Mayor,16,190.32,0,dengue,29,2022
Hermanas Mirabal,1,52.71,0,dengue,29,2022
Independencia,2,89.64,0,dengue,29,2022
La Altagracia,2,16.7,0,dengue,29,2022
La Romana,0,29.51,0,dengue,29,2022
La Vega,4,28.52,0,dengue,29,2022
María Trinidad Sánchez,4,65.0,0,dengue,29,2022
Monseñor Nouel,3,59.99,0,dengue,29,2022
Monte Cristi,1,188.71,0,dengue,29,2022
Monte Plata,5,80.19,0,dengue,29,2022
Pedernales,0,40.02,0,dengue,29,2022
Peravia,9,47.36,0,dengue,29,2022
Puerto Plata,4,30.47,0,dengue,29,2022
Samaná,2,70.28,0,dengue,29,2022
San Cristóbal,14,77.08,0,dengue,29,2022
San José de Ocoa,2,139.54,0,dengue,29,2022
San Juan,1,30.52,0,dengue,29,2022
San Pedro de Macorís,4,37.24,0,dengue,29,2022
Santiago,60,129.18,0,dengue,29,2022
Santiago Rodríguez,2,94.22,0,dengue,29,2022
Santo Domingo,24,47.43,0,dengue,29,2022
Sánchez Ramírez,6,78.0,0,dengue,29,2022
Valverde,1,37.82,0,dengue,29,2022
Azua,6,53.55,0,dengue,30,2022
Baoruco,0,25.51,0,dengue,30,2022
Barahona,5,40.36,1,dengue,30,2022
Dajabón,3,105.91,0,dengue,30,2022
Distrito Nacional,14,32.3,0,dengue,30,2022
Duarte,5,21.88,0,dengue,30,2022
El Seibo,0,25.5,0,dengue,30,2022
Elías Piña,0,41.2,0,dengue,30,2022
Espaillat,2,45.19,0,dengue,30,2022
Extranjero,0,0.0,0,dengue,30,2022
Hato Mayor,18,202.17,0,dengue,30,2022
Hermanas Mirabal,2,54.73,0,dengue,30,2022
Independencia,0,83.76,0,dengue,30,2022
La Altagracia,2,16.6,0,dengue,30,2022
La Romana,1,29.14,0,dengue,30,2022
La Vega,5,29.66,0,dengue,30,2022
María Trinidad Sánchez,1,64.07,0,dengue,30,2022
Monseñor Nouel,1,57.99,0,dengue,30,2022
Monte Cristi,5,189.72,0,dengue,30,2022
Monte Plata,8,83.83,0,dengue,30,2022
Pedernales,0,38.68,0,dengue,30,2022
Peravia,4,49.24,0,dengue,30,2022
Puerto Plata,4,31.52,0,dengue,30,2022
Samaná,6,77.0,0,dengue,30,2022
San Cristóbal,10,77.15,0,dengue,30,2022
San José de Ocoa,8,161.2,0,dengue,30,2022
San Juan,0,28.71,0,dengue,30,2022
San Pedro de Macorís,5,38.82,1,dengue,30,2022
Santiago,62,134.79,1,dengue,30,2022
Santiago Rodríguez,2,97.15,0,dengue,30,2022
Santo Domingo,31,47.61,0,dengue,30,2022
Sánchez Ramírez,4,77.68,0,dengue,30,2022
Valverde,2,38.48,0,dengue,30,2022
Azua,6,56.33,0,dengue,31,2022
Baoruco,1,26.33,0,dengue,31,2022
Barahona,2,42.61,0,dengue,31,2022
Dajabón,1,104.99,0,dengue,31,2022
Distrito Nacional,9,32.68,0,dengue,31,2022
Duarte,5,23.97,0,dengue,31,2022
El Seibo,3,29.97,0,dengue,31,2022
Elías Piña,0,39.87,0,dengue,31,2022
Espaillat,1,44.43,0,dengue,31,2022
Extranjero,0,0.0,0,dengue,31,2022
Hato Mayor,2,219.12,0,dengue,31,2022
Hermanas Mirabal,4,60.27,0,dengue,31,2022
Independencia,9,109.01,0,dengue,31,2022
La Altagracia,0,16.51,0,dengue,31,2022
La Romana,2,29.4,1,dengue,31,2022
La Vega,8,32.75,0,dengue,31,2022
María Trinidad Sánchez,4,67.96,0,dengue,31,2022
Monseñor Nouel,7,63.73,0,dengue,31,2022
Monte Cristi,2,186.42,0,dengue,31,2022
Monte Plata,9,90.72,0,dengue,31,2022
Pedernales,0,37.44,0,dengue,31,2022
Peravia,2,49.32,0,dengue,31,2022
Puerto Plata,5,33.51,0,dengue,31,2022
Samaná,5,81.82,0,dengue,31,2022
San Cristóbal,16,78.75,0,dengue,31,2022
San José de Ocoa,6,175.11,0,dengue,31,2022
San Juan,2,31.64,0,dengue,31,2022
San Pedro de Macorís,7,41.37,0,dengue,31,2022
Santiago,51,140.35,0,dengue,31,2022
Santiago Rodríguez,0,94.01,0,dengue,31,2022
Santo Domingo,47,48.77,0,dengue,31,2022
Sánchez Ramírez,2,82.91,0,dengue,31,2022
Valverde,1,39.1,1,dengue,31,2022
Azua,6,58.93,0,dengue,32,2022
Baoruco,1,27.1,0,dengue,32,2022
Barahona,7,45.58,0,dengue,32,2022
Dajabón,1,104.13,0,dengue,32,2022
Distrito Nacional,13,33.65,0,dengue,32,2022
Duarte,3,24.84,0,dengue,32,2022
El Seibo,1,30.74,0,dengue,32,2022
Elías Piña,0,38.62,0,dengue,32,2022
Espaillat,4,45.06,0,dengue,32,2022
Extranjero,0,0.0,0,dengue,32,2022
Hato Mayor,6,200.9,0,dengue,32,2022
Hermanas Mirabal,1,60.15,0,dengue,32,2022
Independencia,1,105.61,0,dengue,32,2022
La Altagracia,2,16.43,0,dengue,32,2022
La Romana,4,30.23,0,dengue,32,2022
La Vega,6,33.29,0,dengue,32,2022
María Trinidad Sánchez,2,66.99,0,dengue,32,2022
Monseñor Nouel,4,65.42,0,dengue,32,2022
Monte Cristi,2,183.33,0,dengue,32,2022
Monte Plata,6,91.26,0,dengue,32,2022
Pedernales,0,36.27,0,dengue,32,2022
Peravia,0,47.78,0,dengue,32,2022
Puerto Plata,8,35.85,0,dengue,32,2022
Samaná,2,82.09,0,dengue,32,2022
San Cristóbal,17,80.5,0,dengue,32,2022
San José de Ocoa,9,197.39,1,dengue,32,2022
San Juan,3,30.65,0,dengue,32,2022
San Pedro de Macorís,3,41.66,0,dengue,32,2022
Santiago,42,140.08,1,dengue,32,2022
Santiago Rodríguez,0,88.23,0,dengue,32,2022
Santo Domingo,48,49.74,0,dengue,32,2022
Sánchez Ramírez,5,79.25,0,dengue,32,2022
Valverde,2,38.78,0,dengue,32,2022
Azua,0,57.15,0,dengue,33,2022
Baoruco,0,26.28,0,dengue,33,2022
Barahona,12,54.2,0,dengue,33,2022
Dajabón,1,103.32,0,dengue,33,2022
Distrito Nacional,12,34.41,1,dengue,33,2022
Duarte,3,25.65,0,dengue,33,2022
El Seibo,0,29.81,0,dengue,33,2022
Elías Piña,0,37.45,0,dengue,33,2022
Espaillat,8,48.91,0,dengue,33,2022
Extranjero,0,0.0,0,dengue,33,2022
Hato Mayor,11,215.03,0,dengue,33,2022
Hermanas Mirabal,4,65.19,0,dengue,33,2022
Independencia,2,107.66,0,dengue,33,2022
La Altagracia,3,17.19,0,dengue,33,2022
La Romana,1,29.88,0,dengue,33,2022
La Vega,7,34.94,0,dengue,33,2022
María Trinidad Sánchez,6,71.68,0,dengue,33,2022
Monseñor Nouel,5,67.91,0,dengue,33,2022
Monte Cristi,8,188.39,0,dengue,33,2022
Monte Plata,7,94.24,0,dengue,33,2022
Pedernales,0,35.17,0,dengue,33,2022
Peravia,1,47.12,0,dengue,33,2022
Puerto Plata,9,38.99,0,dengue,33,2022
Samaná,2,82.35,0,dengue,33,2022
San Cristóbal,11,80.71,0,dengue,33,2022
San José de Ocoa,4,203.37,0,dengue,33,2022
San Juan,3,31.9,0,dengue,33,2022
San Pedro de Macorís,5,42.96,0,dengue,33,2022
Santiago,71,146.33,0,dengue,33,2022
Santiago Rodríguez,5,99.36,0,dengue,33,2022
Santo Domingo,54,51.02,1,dengue,33,2022
Sánchez Ramírez,4,81.0,0,dengue,33,2022
Valverde,2,39.36,0,dengue,33,2022
Azua,4,58.21,0,dengue,34,2022
Baoruco,2,28.51,0,dengue,34,2022
Barahona,6,57.46,0,dengue,34,2022
Dajabón,2,104.84,0,dengue,34,2022
Distrito Nacional,11,34.98,0,dengue,34,2022
Duarte,3,26.42,0,dengue,34,2022
El Seibo,1,30.54,0,dengue,34,2022
Elías Piña,0,36.35,0,dengue,34,2022
Espaillat,7,51.9,0,dengue,34,2022
Extranjero,0,0.0,0,dengue,34,2022
Hato Mayor,3,214.06,0,dengue,34,2022
Hermanas Mirabal,1,64.94,0,dengue,34,2022
Independencia,1,107.04,0,dengue,34,2022
La Altagracia,6,19.12,0,dengue,34,2022
La Romana,3,30.64,0,dengue,34,2022
La Vega,15,39.44,0,dengue,34,2022
María Trinidad Sánchez,3,72.84,0,dengue,34,2022
Monseñor Nouel,4,70.25,0,dengue,34,2022
Monte Cristi,10,195.73,0,dengue,34,2022
Monte Plata,11,100.21,0,dengue,34,2022
Pedernales,0,34.13,0,dengue,34,2022
Peravia,0,45.73,0,dengue,34,2022
Puerto Plata,5,40.12,0,dengue,34,2022
Samaná,1,81.26,0,dengue,34,2022
San Cristóbal,12,81.13,0,dengue,34,2022
San José de Ocoa,6,214.81,0,dengue,34,2022
San Juan,4,33.78,0,dengue,34,2022
San Pedro de Macorís,11,47.15,0,dengue,34,2022
Santiago,50,149.2,0,dengue,34,2022
Santiago Rodríguez,4,107.15,0,dengue,34,2022
Santo Domingo,62,52.67,1,dengue,34,2022
Sánchez Ramírez,3,81.64,0,dengue,34,2022
Valverde,1,39.05,0,dengue,34,2022
Azua,3,58.54,0,dengue,35,2022
Baoruco,0,27.7,0,dengue,35,2022
Barahona,5,56.61,0,dengue,35,2022
Dajabón,5,112.92,0,dengue,35,2022
Distrito Nacional,13,35.8,0,dengue,35,2022
Duarte,5,28.63,0,dengue,35,2022
El Seibo,1,31.23,0,dengue,35,2022
Elías Piña,0,35.31,0,dengue,35,2022
Espaillat,5,56.57,0,dengue,35,2022
Extranjero,0,0.0,0,dengue,35,2022
Hato Mayor,18,233.94,0,dengue,35,2022
Hermanas Mirabal,1,64.7,0,dengue,35,2022
Independencia,0,101.51,0,dengue,35,2022
La Altagracia,7,21.34,0,dengue,35,2022
La Romana,4,32.42,0,dengue,35,2022
La Vega,14,43.33,0,dengue,35,2022
María Trinidad Sánchez,5,77.09,0,dengue,35,2022
Monseñor Nouel,3,68.24,0,dengue,35,2022
Monte Cristi,7,197.64,0,dengue,35,2022
Monte Plata,8,102.76,0,dengue,35,2022
Pedernales,0,33.16,0,dengue,35,2022
Peravia,2,47.39,0,dengue,35,2022
Puerto Plata,5,42.08,0,dengue,35,2022
Samaná,3,81.53,0,dengue,35,2022
San Cristóbal,8,80.62,0,dengue,35,2022
San José de Ocoa,2,214.31,0,dengue,35,2022
San Juan,2,34.18,0,dengue,35,2022
San Pedro de Macorís,7,48.7,0,dengue,35,2022
Santiago,75,156.09,0,dengue,35,2022
Santiago Rodríguez,1,111.89,0,dengue,35,2022
Santo Domingo,79,55.06,0,dengue,35,2022
