Provincia,Casos Sospechosos,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Dajabón,0,7.6,0,leptospirosis,42,2020
Distrito Nacional,0,1.3,0,leptospirosis,42,2020
Duarte,0,3.8,0,leptospirosis,42,2020
El Seibo,1,16.2,0,leptospirosis,42,2020
Elías Piña,0,2.0,0,leptospirosis,42,2020
Espaillat,1,1.1,1,leptospirosis,42,2020
Extranjero,0,0.0,0,leptospirosis,42,2020
Hato Mayor,0,1.5,0,leptospirosis,42,2020
Hermanas Mirabal,0,2.7,0,leptospirosis,42,2020
Independencia,0,2.2,0,leptospirosis,42,2020
La Altagracia,0,4.6,0,leptospirosis,42,2020
La Romana,1,3.7,1,leptospirosis,42,2020
La Vega,0,1.2,0,leptospirosis,42,2020
María Trinidad Sánchez,0,1.8,0,leptospirosis,42,2020
Monseñor Nouel,0,0.7,0,leptospirosis,42,2020
Monte Cristi,0,0.0,0,leptospirosis,42,2020
Monte Plata,0,2.6,0,leptospirosis,42,2020
Pedernales,0,3.6,0,leptospirosis,42,2020
Peravia,0,0.6,0,leptospirosis,42,2020
Puerto Plata,0,0.4,0,leptospirosis,42,2020
Samaná,0,0.0,0,leptospirosis,42,2020
San Cristóbal,0,1.0,0,leptospirosis,42,2020
San José de Ocoa,0,11.6,0,leptospirosis,42,2020
San Juan,0,3.4,0,leptospirosis,42,2020
San Pedro de Macorís,0,2.5,0,leptospirosis,42,2020
Santiago,0,2.8,0,leptospirosis,42,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,42,2020
Santo Domingo,1,1.0,0,leptospirosis,42,2020
Sánchez Ramírez,0,4.2,0,leptospirosis,42,2020
Valverde,0,5.0,0,leptospirosis,42,2020
Azua,0,0.0,0,leptospirosis,43,2020
Baoruco,0,0.0,0,leptospirosis,43,2020
Barahona,0,3.9,0,leptospirosis,43,2020
Dajabón,0,7.4,0,leptospirosis,43,2020
Distrito Nacional,0,1.3,0,leptospirosis,43,2020
Duarte,0,3.7,0,leptospirosis,43,2020
El Seibo,0,15.8,0,leptospirosis,43,2020
Elías Piña,0,1.9,0,leptospirosis,43,2020
Espaillat,0,1.0,0,leptospirosis,43,2020
Extranjero,0,0.0,0,leptospirosis,43,2020
Hato Mayor,0,1.4,0,leptospirosis,43,2020
Hermanas Mirabal,0,2.7,0,leptospirosis,43,2020
Independencia,0,2.1,0,leptospirosis,43,2020
La Altagracia,0,4.5,0,leptospirosis,43,2020
La Romana,0,3.6,0,leptospirosis,43,2020
La Vega,0,1.2,0,leptospirosis,43,2020
María Trinidad Sánchez,0,1.7,0,leptospirosis,43,2020
Monseñor Nouel,0,0.7,0,leptospirosis,43,2020
Monte Cristi,0,0.0,0,leptospirosis,43,2020
Monte Plata,0,2.6,0,leptospirosis,43,2020
Pedernales,0,3.5,0,leptospirosis,43,2020
Peravia,0,0.6,0,leptospirosis,43,2020
Puerto Plata,0,0.4,0,leptospirosis,43,2020
Samaná,0,0.0,0,leptospirosis,43,2020
San Cristóbal,0,1.0,0,leptospirosis,43,2020
San José de Ocoa,0,11.3,0,leptospirosis,43,2020
San Juan,0,3.3,0,leptospirosis,43,2020
San Pedro de Macorís,0,2.4,0,leptospirosis,43,2020
Santiago,1,2.8,0,leptospirosis,43,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,43,2020
Santo Domingo,0,0.9,0,leptospirosis,43,2020
Sánchez Ramírez,0,4.1,0,leptospirosis,43,2020
Valverde,0,4.9,0,leptospirosis,43,2020
Azua,0,0.0,0,leptospirosis,44,2020
Baoruco,0,0.0,0,leptospirosis,44,2020
Barahona,0,3.8,0,leptospirosis,44,2020
Dajabón,0,7.2,0,leptospirosis,44,2020
Distrito Nacional,0,1.3,0,leptospirosis,44,2020
Duarte,0,3.6,0,leptospirosis,44,2020
El Seibo,0,15.5,0,leptospirosis,44,2020
Elías Piña,0,1.9,0,leptospirosis,44,2020
Espaillat,0,1.0,0,leptospirosis,44,2020
Extranjero,0,0.0,0,leptospirosis,44,2020
Hato Mayor,0,1.4,0,leptospirosis,44,2020
Hermanas Mirabal,0,2.6,0,leptospirosis,44,2020
Independencia,0,2.1,0,leptospirosis,44,2020
La Altagracia,0,4.4,0,leptospirosis,44,2020
La Romana,0,3.5,0,leptospirosis,44,2020
La Vega,0,1.2,0,leptospirosis,44,2020
María Trinidad Sánchez,0,1.7,0,leptospirosis,44,2020
Monseñor Nouel,0,0.7,0,leptospirosis,44,2020
Monte Cristi,0,0.0,0,leptospirosis,44,2020
Monte Plata,0,2.5,0,leptospirosis,44,2020
Pedernales,0,3.4,0,leptospirosis,44,2020
Peravia,0,0.6,0,leptospirosis,44,2020
Puerto Plata,0,0.4,0,leptospirosis,44,2020
Samaná,0,0.0,0,leptospirosis,44,2020
San Cristóbal,0,0.9,0,leptospirosis,44,2020
San José de Ocoa,0,11.1,0,leptospirosis,44,2020
San Juan,0,3.3,0,leptospirosis,44,2020
San Pedro de Macorís,0,2.4,0,leptospirosis,44,2020
Santiago,1,2.9,0,leptospirosis,44,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,44,2020
Santo Domingo,1,1.0,0,leptospirosis,44,2020
Sánchez Ramírez,0,4.0,0,leptospirosis,44,2020
Valverde,0,4.8,0,leptospirosis,44,2020
Azua,0,0.0,0,leptospirosis,45,2020
Baoruco,0,0.0,0,leptospirosis,45,2020
Barahona,0,3.7,0,leptospirosis,45,2020
Dajabón,0,7.1,0,leptospirosis,45,2020
Distrito Nacional,0,1.2,0,leptospirosis,45,2020
Duarte,0,3.9,0,leptospirosis,45,2020
El Seibo,0,15.1,0,leptospirosis,45,2020
Elías Piña,0,1.9,0,leptospirosis,45,2020
Espaillat,0,1.5,0,leptospirosis,45,2020
Extranjero,0,0.0,0,leptospirosis,45,2020
Hato Mayor,0,1.4,0,leptospirosis,45,2020
Hermanas Mirabal,0,2.6,0,leptospirosis,45,2020
Independencia,0,2.0,0,leptospirosis,45,2020
La Altagracia,0,4.3,0,leptospirosis,45,2020
La Romana,0,3.5,0,leptospirosis,45,2020
La Vega,0,1.1,0,leptospirosis,45,2020
María Trinidad Sánchez,0,1.7,0,leptospirosis,45,2020
Monseñor Nouel,0,0.7,0,leptospirosis,45,2020
Monte Cristi,0,0.0,0,leptospirosis,45,2020
Monte Plata,0,2.5,0,leptospirosis,45,2020
Pedernales,0,3.4,0,leptospirosis,45,2020
Peravia,0,0.6,0,leptospirosis,45,2020
Puerto Plata,0,0.4,0,leptospirosis,45,2020
Samaná,0,0.0,0,leptospirosis,45,2020
San Cristóbal,0,0.9,0,leptospirosis,45,2020
San José de Ocoa,0,10.8,0,leptospirosis,45,2020
San Juan,0,3.2,0,leptospirosis,45,2020
San Pedro de Macorís,0,2.3,0,leptospirosis,45,2020
Santiago,0,2.9,0,leptospirosis,45,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,45,2020
Santo Domingo,0,1.0,0,leptospirosis,45,2020
Sánchez Ramírez,0,3.9,0,leptospirosis,45,2020
Valverde,0,4.7,0,leptospirosis,45,2020
Azua,0,0.0,0,leptospirosis,46,2020
Baoruco,0,0.0,0,leptospirosis,46,2020
Barahona,1,4.3,0,leptospirosis,46,2020
Dajabón,0,6.9,0,leptospirosis,46,2020
Distrito Nacional,0,1.2,0,leptospirosis,46,2020
Duarte,1,4.2,0,leptospirosis,46,2020
El Seibo,0,14.8,0,leptospirosis,46,2020
Elías Piña,0,1.8,0,leptospirosis,46,2020
Espaillat,0,1.4,0,leptospirosis,46,2020
Extranjero,0,0.0,0,leptospirosis,46,2020
Hato Mayor,0,1.3,0,leptospirosis,46,2020
Hermanas Mirabal,0,2.5,0,leptospirosis,46,2020
Independencia,0,2.0,0,leptospirosis,46,2020
La Altagracia,0,4.2,0,leptospirosis,46,2020
La Romana,0,3.4,0,leptospirosis,46,2020
La Vega,1,1.4,0,leptospirosis,46,2020
María Trinidad Sánchez,0,1.6,0,leptospirosis,46,2020
Monseñor Nouel,0,0.7,0,leptospirosis,46,2020
Monte Cristi,0,0.0,0,leptospirosis,46,2020
Monte Plata,0,2.4,0,leptospirosis,46,2020
Pedernales,0,3.3,0,leptospirosis,46,2020
Peravia,0,0.6,0,leptospirosis,46,2020
Puerto Plata,0,0.3,0,leptospirosis,46,2020
Samaná,0,0.0,0,leptospirosis,46,2020
San Cristóbal,0,0.9,0,leptospirosis,46,2020
San José de Ocoa,0,10.6,0,leptospirosis,46,2020
San Juan,0,3.1,0,leptospirosis,46,2020
San Pedro de Macorís,0,2.3,0,leptospirosis,46,2020
Santiago,0,2.9,0,leptospirosis,46,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,46,2020
Santo Domingo,0,1.0,0,leptospirosis,46,2020
Sánchez Ramírez,0,3.8,0,leptospirosis,46,2020
Valverde,0,4.6,0,leptospirosis,46,2020
Azua,0,0.0,0,leptospirosis,47,2020
Baoruco,0,0.0,0,leptospirosis,47,2020
Barahona,0,4.8,0,leptospirosis,47,2020
Dajabón,0,6.8,0,leptospirosis,47,2020
Distrito Nacional,0,1.2,0,leptospirosis,47,2020
Duarte,0,3.8,0,leptospirosis,47,2020
El Seibo,0,14.5,0,leptospirosis,47,2020
Elías Piña,0,1.8,0,leptospirosis,47,2020
Espaillat,0,1.4,0,leptospirosis,47,2020
Extranjero,0,0.0,0,leptospirosis,47,2020
Hato Mayor,0,1.3,0,leptospirosis,47,2020
Hermanas Mirabal,0,2.4,0,leptospirosis,47,2020
Independencia,0,1.9,0,leptospirosis,47,2020
La Altagracia,1,4.5,0,leptospirosis,47,2020
La Romana,0,3.3,0,leptospirosis,47,2020
La Vega,0,1.4,0,leptospirosis,47,2020
María Trinidad Sánchez,0,1.6,0,leptospirosis,47,2020
Monseñor Nouel,0,0.6,0,leptospirosis,47,2020
Monte Cristi,0,0.0,0,leptospirosis,47,2020
Monte Plata,0,2.4,0,leptospirosis,47,2020
Pedernales,0,3.2,0,leptospirosis,47,2020
Peravia,0,0.6,0,leptospirosis,47,2020
Puerto Plata,0,0.3,0,leptospirosis,47,2020
Samaná,0,0.0,0,leptospirosis,47,2020
San Cristóbal,0,0.9,0,leptospirosis,47,2020
San José de Ocoa,0,10.4,0,leptospirosis,47,2020
San Juan,0,3.1,0,leptospirosis,47,2020
San Pedro de Macorís,0,2.2,0,leptospirosis,47,2020
Santiago,1,3.0,1,leptospirosis,47,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,47,2020
Santo Domingo,0,0.9,0,leptospirosis,47,2020
Sánchez Ramírez,0,3.7,0,leptospirosis,47,2020
Valverde,0,4.5,0,leptospirosis,47,2020
Azua,0,0.0,0,leptospirosis,48,2020
Baoruco,0,0.0,0,leptospirosis,48,2020
Barahona,0,4.7,0,leptospirosis,48,2020
Dajabón,0,6.6,0,leptospirosis,48,2020
Distrito Nacional,2,1.4,0,leptospirosis,48,2020
Duarte,0,3.3,0,leptospirosis,48,2020
El Seibo,0,14.2,0,leptospirosis,48,2020
Elías Piña,0,1.7,0,leptospirosis,48,2020
Espaillat,0,1.4,0,leptospirosis,48,2020
Extranjero,0,0.0,0,leptospirosis,48,2020
Hato Mayor,0,1.3,0,leptospirosis,48,2020
Hermanas Mirabal,1,3.6,1,leptospirosis,48,2020
Independencia,0,1.9,0,leptospirosis,48,2020
La Altagracia,0,4.4,0,leptospirosis,48,2020
La Romana,0,3.2,0,leptospirosis,48,2020
La Vega,0,1.3,0,leptospirosis,48,2020
María Trinidad Sánchez,0,1.6,0,leptospirosis,48,2020
Monseñor Nouel,0,0.6,0,leptospirosis,48,2020
Monte Cristi,0,0.0,0,leptospirosis,48,2020
Monte Plata,0,2.3,0,leptospirosis,48,2020
Pedernales,0,3.2,0,leptospirosis,48,2020
Peravia,0,0.6,0,leptospirosis,48,2020
Puerto Plata,0,0.3,0,leptospirosis,48,2020
Samaná,0,0.0,0,leptospirosis,48,2020
San Cristóbal,0,0.9,0,leptospirosis,48,2020
San José de Ocoa,0,10.1,0,leptospirosis,48,2020
San Juan,0,3.0,0,leptospirosis,48,2020
San Pedro de Macorís,0,2.2,0,leptospirosis,48,2020
Santiago,0,3.0,0,leptospirosis,48,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,48,2020
Santo Domingo,1,0.9,0,leptospirosis,48,2020
Sánchez Ramírez,0,4.4,0,leptospirosis,48,2020
Valverde,0,4.4,0,leptospirosis,48,2020
Azua,0,0.0,0,leptospirosis,49,2020
Baoruco,0,0.0,0,leptospirosis,49,2020
Barahona,3,6.3,0,leptospirosis,49,2020
Dajabón,0,6.5,0,leptospirosis,49,2020
Distrito Nacional,0,1.3,0,leptospirosis,49,2020
Duarte,0,3.6,0,leptospirosis,49,2020
El Seibo,0,13.9,0,leptospirosis,49,2020
Elías Piña,0,3.4,0,leptospirosis,49,2020
Espaillat,0,2.3,0,leptospirosis,49,2020
Extranjero,0,0.0,0,leptospirosis,49,2020
Hato Mayor,0,1.3,0,leptospirosis,49,2020
Hermanas Mirabal,0,4.7,0,leptospirosis,49,2020
Independencia,0,1.9,0,leptospirosis,49,2020
La Altagracia,0,4.3,0,leptospirosis,49,2020
La Romana,0,3.2,0,leptospirosis,49,2020
La Vega,0,1.3,0,leptospirosis,49,2020
María Trinidad Sánchez,0,1.5,0,leptospirosis,49,2020
Monseñor Nouel,0,0.6,0,leptospirosis,49,2020
Monte Cristi,0,0.0,0,leptospirosis,49,2020
Monte Plata,0,2.3,0,leptospirosis,49,2020
Pedernales,0,3.1,0,leptospirosis,49,2020
Peravia,0,0.5,0,leptospirosis,49,2020
Puerto Plata,0,0.3,0,leptospirosis,49,2020
Samaná,0,0.0,0,leptospirosis,49,2020
San Cristóbal,1,1.0,0,leptospirosis,49,2020
San José de Ocoa,2,13.9,1,leptospirosis,49,2020
San Juan,0,3.4,0,leptospirosis,49,2020
San Pedro de Macorís,0,2.5,0,leptospirosis,49,2020
Santiago,2,3.0,1,leptospirosis,49,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,49,2020
Santo Domingo,0,1.0,0,leptospirosis,49,2020
Sánchez Ramírez,0,3.6,0,leptospirosis,49,2020
Valverde,0,4.3,0,leptospirosis,49,2020
Azua,0,0.0,0,leptospirosis,50,2020
Baoruco,0,0.0,0,leptospirosis,50,2020
Barahona,0,6.2,0,leptospirosis,50,2020
Dajabón,0,6.4,0,leptospirosis,50,2020
Distrito Nacional,0,1.4,0,leptospirosis,50,2020
Duarte,0,4.3,0,leptospirosis,50,2020
El Seibo,0,13.6,0,leptospirosis,50,2020
Elías Piña,0,3.3,0,leptospirosis,50,2020
Espaillat,0,2.2,0,leptospirosis,50,2020
Extranjero,0,0.0,0,leptospirosis,50,2020
Hato Mayor,0,1.2,0,leptospirosis,50,2020
Hermanas Mirabal,0,4.6,0,leptospirosis,50,2020
Independencia,0,1.8,0,leptospirosis,50,2020
La Altagracia,0,4.2,0,leptospirosis,50,2020
La Romana,0,3.1,0,leptospirosis,50,2020
La Vega,0,1.3,0,leptospirosis,50,2020
María Trinidad Sánchez,0,1.5,0,leptospirosis,50,2020
Monseñor Nouel,0,0.6,0,leptospirosis,50,2020
Monte Cristi,0,0.0,0,leptospirosis,50,2020
Monte Plata,0,2.2,0,leptospirosis,50,2020
Pedernales,0,3.0,0,leptospirosis,50,2020
Peravia,0,0.5,0,leptospirosis,50,2020
Puerto Plata,0,0.3,0,leptospirosis,50,2020
Samaná,0,0.0,0,leptospirosis,50,2020
San Cristóbal,2,1.3,1,leptospirosis,50,2020
San José de Ocoa,0,13.6,0,leptospirosis,50,2020
San Juan,0,3.8,0,leptospirosis,50,2020
San Pedro de Macorís,0,2.4,0,leptospirosis,50,2020
Santiago,1,3.1,0,leptospirosis,50,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,50,2020
Santo Domingo,2,1.0,1,leptospirosis,50,2020
Sánchez Ramírez,0,3.5,0,leptospirosis,50,2020
Valverde,0,4.2,0,leptospirosis,50,2020
Azua,0,0.0,0,leptospirosis,51,2020
Baoruco,0,0.0,0,leptospirosis,51,2020
Barahona,0,6.0,0,leptospirosis,51,2020
Dajabón,0,6.3,0,leptospirosis,51,2020
Distrito Nacional,0,1.4,0,leptospirosis,51,2020
Duarte,0,4.2,0,leptospirosis,51,2020
El Seibo,0,13.3,0,leptospirosis,51,2020
Elías Piña,0,3.3,0,leptospirosis,51,2020
Espaillat,1,2.6,0,leptospirosis,51,2020
Extranjero,0,0.0,0,leptospirosis,51,2020
Hato Mayor,0,1.2,0,leptospirosis,51,2020
Hermanas Mirabal,0,4.5,0,leptospirosis,51,2020
Independencia,0,1.8,0,leptospirosis,51,2020
La Altagracia,0,3.8,0,leptospirosis,51,2020
La Romana,0,3.0,0,leptospirosis,51,2020
La Vega,0,1.3,0,leptospirosis,51,2020
María Trinidad Sánchez,0,1.5,0,leptospirosis,51,2020
Monseñor Nouel,0,0.6,0,leptospirosis,51,2020
Monte Cristi,0,0.0,0,leptospirosis,51,2020
Monte Plata,0,2.2,0,leptospirosis,51,2020
Pedernales,0,3.0,0,leptospirosis,51,2020
Peravia,0,0.5,0,leptospirosis,51,2020
Puerto Plata,0,0.3,0,leptospirosis,51,2020
Samaná,0,0.0,0,leptospirosis,51,2020
San Cristóbal,0,1.3,0,leptospirosis,51,2020
San José de Ocoa,0,13.4,0,leptospirosis,51,2020
San Juan,0,3.7,0,leptospirosis,51,2020
San Pedro de Macorís,0,2.4,0,leptospirosis,51,2020
Santiago,0,3.1,0,leptospirosis,51,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,51,2020
Santo Domingo,1,1.1,0,leptospirosis,51,2020
Sánchez Ramírez,0,3.4,0,leptospirosis,51,2020
Valverde,0,4.1,0,leptospirosis,51,2020
Azua,0,0.0,0,leptospirosis,52,2020
Baoruco,0,0.0,0,leptospirosis,52,2020
Barahona,0,5.9,0,leptospirosis,52,2020
Dajabón,0,6.1,0,leptospirosis,52,2020
Distrito Nacional,0,1.4,0,leptospirosis,52,2020
Duarte,0,4.1,0,leptospirosis,52,2020
El Seibo,0,13.1,0,leptospirosis,52,2020
Elías Piña,0,3.2,0,leptospirosis,52,2020
Espaillat,0,2.5,0,leptospirosis,52,2020
Extranjero,0,0.0,0,leptospirosis,52,2020
Hato Mayor,0,1.2,0,leptospirosis,52,2020
Hermanas Mirabal,0,4.4,0,leptospirosis,52,2020
Independencia,0,1.7,0,leptospirosis,52,2020
La Altagracia,0,3.7,0,leptospirosis,52,2020
La Romana,0,3.0,0,leptospirosis,52,2020
La Vega,0,1.2,0,leptospirosis,52,2020
María Trinidad Sánchez,0,1.4,0,leptospirosis,52,2020
Monseñor Nouel,0,0.6,0,leptospirosis,52,2020
Monte Cristi,0,0.0,0,leptospirosis,52,2020
Monte Plata,0,2.1,0,leptospirosis,52,2020
Pedernales,0,2.9,0,leptospirosis,52,2020
Peravia,0,0.5,0,leptospirosis,52,2020
Puerto Plata,0,0.3,0,leptospirosis,52,2020
Samaná,0,0.0,0,leptospirosis,52,2020
San Cristóbal,1,1.4,0,leptospirosis,52,2020
San José de Ocoa,0,13.1,0,leptospirosis,52,2020
San Juan,0,3.7,0,leptospirosis,52,2020
San Pedro de Macorís,0,2.0,0,leptospirosis,52,2020
Santiago,0,3.0,0,leptospirosis,52,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,52,2020
Santo Domingo,0,1.1,0,leptospirosis,52,2020
Sánchez Ramírez,0,3.4,0,leptospirosis,52,2020
Valverde,0,4.0,0,leptospirosis,52,2020
Azua,0,0.0,0,leptospirosis,53,2020
Baoruco,0,0.0,0,leptospirosis,53,2020
Barahona,0,5.8,0,leptospirosis,53,2020
Dajabón,0,6.0,0,leptospirosis,53,2020
Distrito Nacional,0,1.3,0,leptospirosis,53,2020
Duarte,0,4.0,0,leptospirosis,53,2020
El Seibo,0,12.8,0,leptospirosis,53,2020
Elías Piña,0,3.2,0,leptospirosis,53,2020
Espaillat,1,2.9,0,leptospirosis,53,2020
Extranjero,0,0.0,0,leptospirosis,53,2020
Hato Mayor,0,1.2,0,leptospirosis,53,2020
Hermanas Mirabal,0,4.3,0,leptospirosis,53,2020
Independencia,0,1.7,0,leptospirosis,53,2020
La Altagracia,0,4.0,0,leptospirosis,53,2020
La Romana,0,2.9,0,leptospirosis,53,2020
La Vega,0,1.2,0,leptospirosis,53,2020
María Trinidad Sánchez,0,1.4,0,leptospirosis,53,2020
Monseñor Nouel,0,0.6,0,leptospirosis,53,2020
Monte Cristi,0,0.0,0,leptospirosis,53,2020
Monte Plata,0,2.1,0,leptospirosis,53,2020
Pedernales,0,2.9,0,leptospirosis,53,2020
Peravia,0,0.5,0,leptospirosis,53,2020
Puerto Plata,0,0.3,0,leptospirosis,53,2020
Samaná,0,0.0,0,leptospirosis,53,2020
San Cristóbal,0,1.4,0,leptospirosis,53,2020
San José de Ocoa,1,14.7,0,leptospirosis,53,2020
San Juan,0,3.6,0,leptospirosis,53,2020
San Pedro de Macorís,0,2.3,0,leptospirosis,53,2020
Santiago,0,3.0,0,leptospirosis,53,2020
Santiago Rodríguez,0,0.0,0,leptospirosis,53,2020
Santo Domingo,0,1.0,0,leptospirosis,53,2020
Sánchez Ramírez,0,3.3,0,leptospirosis,53,2020
Valverde,0,4.0,0,leptospirosis,53,2020
Azua,0,0.0,0,leptospirosis,1,2021
Baoruco,1,51.2,0,leptospirosis,1,2021
Barahona,0,0.0,0,leptospirosis,1,2021
Dajabón,0,0.0,0,leptospirosis,1,2021
Distrito Nacional,0,0.0,0,leptospirosis,1,2021
Duarte,0,0.0,0,leptospirosis,1,2021
El Seibo,0,0.0,0,leptospirosis,1,2021
Elías Piña,0,0.0,0,leptospirosis,1,2021
Espaillat,0,0.0,0,leptospirosis,1,2021
Extranjero,0,0.0,0,leptospirosis,1,2021
Hato Mayor,1,60.7,0,leptospirosis,1,2021
Hermanas Mirabal,0,0.0,0,leptospirosis,1,2021
Independencia,0,0.0,0,leptospirosis,1,2021
La Altagracia,0,0.0,0,leptospirosis,1,2021
La Romana,0,0.0,0,leptospirosis,1,2021
La Vega,0,0.0,0,leptospirosis,1,2021
María Trinidad Sánchez,0,0.0,0,leptospirosis,1,2021
Monseñor Nouel,0,0.0,0,leptospirosis,1,2021
Monte Cristi,0,0.0,0,leptospirosis,1,2021
Monte Plata,0,0.0,0,leptospirosis,1,2021
Pedernales,0,0.0,0,leptospirosis,1,2021
Peravia,0,0.0,0,leptospirosis,1,2021
Puerto Plata,0,0.0,0,leptospirosis,1,2021
Samaná,0,0.0,0,leptospirosis,1,2021
San Cristóbal,0,0.0,0,leptospirosis,1,2021
San José de Ocoa,0,0.0,0,leptospirosis,1,2021
San Juan,0,0.0,0,leptospirosis,1,2021
San Pedro de Macorís,0,0.0,0,leptospirosis,1,2021
Santiago,0,0.0,0,leptospirosis,1,2021
Santiago Rodríguez,0,0.0,0,leptospirosis,1,2021
Santo Domingo,1,1.7,0,leptospirosis,1,2021
Sánchez Ramírez,0,0.0,0,leptospirosis,1,2021
Valverde,0,0.0,0,leptospirosis,1,2021
Azua,0,0.0,0,leptospirosis,2,2021
Bahoruco,0,25.6,0,leptospirosis,2,2021
Barahona,1,13.8,0,leptospirosis,2,2021
Dajabón,0,0.0,0,leptospirosis,2,2021
Distrito Nacional,0,0.0,0,leptospirosis,2,2021
Duarte,0,0.0,0,leptospirosis,2,2021
El Seibo,0,0.0,0,leptospirosis,2,2021
Elías Piña,0,0.0,0,leptospirosis,2,2021
Espaillat,0,0.0,0,leptospirosis,2,2021
Extranjero,0,0.0,0,leptospirosis,2,2021
Hato Mayor,0,30.3,0,leptospirosis,2,2021
Hermanas Mirabal,0,0.0,0,leptospirosis,2,2021
Independencia,0,0.0,0,leptospirosis,2,2021
La Altagracia,0,0.0,0,leptospirosis,2,2021
La Romana,0,0.0,0,leptospirosis,2,2021
La Vega,0,0.0,0,leptospirosis,2,2021
María Trinidad Sánchez,0,0.0,0,leptospirosis,2,2021
Monseñor Nouel,0,0.0,0,leptospirosis,2,2021
Monte Cristi,0,0.0,0,leptospirosis,2,2021
Monte Plata,0,0.0,0,leptospirosis,2,2021
Pedernales,0,0.0,0,leptospirosis,2,2021
Peravia,0,0.0,0,leptospirosis,2,2021
Puerto Plata,0,0.0,0,leptospirosis,2,2021
Samaná,0,0.0,0,leptospirosis,2,2021
San Cristóbal,1,4.0,0,leptospirosis,2,2021
San José de Ocoa,1,48.8,0,leptospirosis,2,2021
San Juan,0,0.0,0,leptospirosis,2,2021
San Pedro de Macorís,0,0.0,0,leptospirosis,2,2021
Santiago,1,2.5,0,leptospirosis,2,2021
Santiago Rodríguez,0,0.0,0,leptospirosis,2,2021
Santo Domingo,2,2.6,0,leptospirosis,2,2021
Sánchez Ramírez,0,0.0,0,leptospirosis,2,2021
Valverde,0,0.0,0,leptospirosis,2,2021
Azua,0,0.0,0,leptospirosis,3,2021
Bahoruco,0,17.1,0,leptospirosis,3,2021
Barahona,0,9.2,0,leptospirosis,3,2021
Dajabón,0,0.0,0,leptospirosis,3,2021
Distrito Nacional,0,0.0,0,leptospirosis,3,2021
Duarte,0,0.0,0,leptospirosis,3,2021
El Seibo,0,0.0,0,leptospirosis,3,2021
Elías Piña,0,0.0,0,leptospirosis,3,2021
Espaillat,0,0.0,0,leptospirosis,3,2021
Extranjero,0,0.0,0,leptospirosis,3,2021
Hato Mayor,0,20.2,0,leptospirosis,3,2021
Hermanas Mirabal,0,0.0,0,leptospirosis,3,2021
Independencia,0,0.0,0,leptospirosis,3,2021
La Altagracia,0,0.0,0,leptospirosis,3,2021
La Romana,0,0.0,0,leptospirosis,3,2021
La Vega,0,0.0,0,leptospirosis,3,2021
María Trinidad Sánchez,0,0.0,0,leptospirosis,3,2021
Monseñor Nouel,0,0.0,0,leptospirosis,3,2021
Monte Cristi,0,0.0,0,leptospirosis,3,2021
Monte Plata,0,0.0,0,leptospirosis,3,2021
Pedernales,0,0.0,0,leptospirosis,3,2021
Peravia,0,0.0,0,leptospirosis,3,2021
Puerto Plata,0,0.0,0,leptospirosis,3,2021
Samaná,0,0.0,0,leptospirosis,3,2021
San Cristóbal,0,2.7,0,leptospirosis,3,2021
San José de Ocoa,0,32.6,0,leptospirosis,3,2021
San Juan,0,0.0,0,leptospirosis,3,2021
San Pedro de Macorís,0,0.0,0,leptospirosis,3,2021
Santiago,1,3.3,0,leptospirosis,3,2021
Santiago Rodríguez,0,0.0,0,leptospirosis,3,2021
Santo Domingo,1,2.3,0,leptospirosis,3,2021
Sánchez Ramírez,0,0.0,0,leptospirosis,3,2021
Valverde,0,0.0,0,leptospirosis,3,2021
Azua,0,0.0,0,leptospirosis,4,2021
Baoruco,0,12.8,0,leptospirosis,4,2021
Barahona,0,6.9,0,leptospirosis,4,2021
Dajabón,1,19.4,0,leptospirosis,4,2021
Distrito Nacional,0,0.0,0,leptospirosis,4,2021
Duarte,0,0.0,0,leptospirosis,4,2021
El Seibo,0,0.0,0,leptospirosis,4,2021
Elías Piña,0,0.0,0,leptospirosis,4,2021
Espaillat,0,0.0,0,leptospirosis,4,2021
Extranjero,0,0.0,0,leptospirosis,4,2021
Hato Mayor,0,15.2,0,leptospirosis,4,2021
Hermanas Mirabal,0,0.0,0,leptospirosis,4,2021
Independencia,0,0.0,0,leptospirosis,4,2021
La Altagracia,0,0.0,0,leptospirosis,4,2021
La Romana,0,0.0,0,leptospirosis,4,2021
La Vega,0,0.0,0,leptospirosis,4,2021
María Trinidad Sánchez,0,0.0,0,leptospirosis,4,2021
Monseñor Nouel,0,0.0,0,leptospirosis,4,2021
Monte Cristi,0,0.0,0,leptospirosis,4,2021
Monte Plata,0,0.0,0,leptospirosis,4,2021
Pedernales,0,0.0,0,leptospirosis,4,2021
Peravia,0,0.0,0,leptospirosis,4,2021
